Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,55.0,52.0,54.0,53.0,52.0,58.0,58.0,56.0,59.0,55.0,54.0,55.0,54.0,58.0,55.0,54.0,55.0,56.0,52.0,52.0,56.0,52.0,55.0,57.0,58.0,54.0,53.0,53.0,51.0,58.0,54.8,2.197
1,54.0,50.0,54.0,53.0,52.0,54.0,55.0,51.0,56.0,53.0,54.0,55.0,53.0,57.0,53.0,51.0,50.0,56.0,52.0,52.0,56.0,52.0,50.0,55.0,54.0,54.0,48.0,51.0,51.0,57.0,53.1,2.226
2,53.0,50.0,54.0,51.0,47.0,54.0,53.0,51.0,54.0,53.0,53.0,54.0,51.0,54.0,53.0,51.0,50.0,53.0,51.0,50.0,53.0,50.0,50.0,50.0,54.0,50.0,47.0,51.0,51.0,55.0,51.7,2.019
3,50.0,49.0,52.0,51.0,47.0,49.0,49.0,50.0,54.0,50.0,50.0,53.0,48.0,52.0,51.0,48.0,48.0,50.0,49.0,50.0,51.0,47.0,49.0,48.0,51.0,50.0,46.0,50.0,47.0,51.0,49.667,1.814
4,50.0,47.0,50.0,49.0,46.0,49.0,49.0,50.0,51.0,50.0,49.0,51.0,48.0,52.0,49.0,48.0,48.0,45.0,46.0,47.0,49.0,41.0,48.0,48.0,49.0,50.0,45.0,48.0,47.0,49.0,48.267,2.144
5,48.0,47.0,46.0,48.0,45.0,46.0,45.0,49.0,50.0,50.0,47.0,50.0,46.0,51.0,48.0,43.0,47.0,44.0,45.0,47.0,49.0,41.0,48.0,45.0,48.0,49.0,45.0,46.0,47.0,49.0,46.967,2.228
6,48.0,45.0,46.0,44.0,43.0,46.0,45.0,48.0,49.0,49.0,45.0,48.0,46.0,48.0,48.0,43.0,45.0,43.0,45.0,43.0,47.0,41.0,44.0,45.0,47.0,47.0,43.0,46.0,46.0,45.0,45.6,2.01
7,47.0,43.0,43.0,44.0,42.0,45.0,44.0,45.0,47.0,48.0,45.0,47.0,46.0,46.0,46.0,43.0,45.0,41.0,45.0,41.0,46.0,40.0,43.0,42.0,45.0,47.0,42.0,45.0,43.0,44.0,44.333,2.022
8,47.0,39.0,43.0,44.0,40.0,44.0,39.0,45.0,45.0,48.0,43.0,45.0,45.0,45.0,46.0,41.0,44.0,41.0,44.0,41.0,44.0,39.0,42.0,42.0,44.0,47.0,42.0,45.0,43.0,42.0,43.3,2.354
9,45.0,39.0,42.0,41.0,40.0,43.0,39.0,44.0,45.0,46.0,43.0,42.0,45.0,45.0,45.0,39.0,43.0,39.0,43.0,41.0,42.0,38.0,41.0,40.0,40.0,47.0,42.0,44.0,42.0,42.0,42.233,2.334
10,45.0,39.0,42.0,41.0,40.0,42.0,39.0,44.0,45.0,45.0,42.0,42.0,44.0,41.0,44.0,38.0,41.0,39.0,41.0,41.0,42.0,38.0,39.0,40.0,40.0,46.0,40.0,44.0,40.0,42.0,41.533,2.202
11,44.0,38.0,39.0,39.0,39.0,40.0,38.0,44.0,45.0,45.0,41.0,42.0,43.0,41.0,43.0,36.0,41.0,37.0,41.0,41.0,40.0,36.0,39.0,39.0,40.0,45.0,40.0,43.0,39.0,42.0,40.667,2.508
12,44.0,38.0,39.0,39.0,39.0,39.0,37.0,43.0,42.0,44.0,40.0,41.0,43.0,41.0,42.0,36.0,40.0,37.0,40.0,40.0,40.0,34.0,38.0,39.0,40.0,45.0,39.0,43.0,38.0,39.0,39.967,2.47
13,43.0,37.0,39.0,36.0,38.0,37.0,37.0,43.0,42.0,44.0,39.0,39.0,41.0,41.0,40.0,36.0,38.0,35.0,38.0,40.0,38.0,34.0,38.0,37.0,38.0,44.0,38.0,42.0,38.0,39.0,38.967,2.536
14,42.0,37.0,39.0,36.0,38.0,37.0,37.0,43.0,40.0,44.0,38.0,38.0,41.0,39.0,40.0,36.0,38.0,35.0,38.0,39.0,35.0,33.0,37.0,37.0,38.0,44.0,38.0,41.0,37.0,38.0,38.433,2.539
15,41.0,36.0,38.0,34.0,37.0,34.0,36.0,42.0,40.0,43.0,38.0,38.0,41.0,39.0,40.0,36.0,38.0,33.0,38.0,39.0,35.0,33.0,34.0,37.0,36.0,43.0,38.0,41.0,37.0,37.0,37.733,2.756
16,38.0,34.0,38.0,33.0,36.0,34.0,36.0,41.0,38.0,41.0,38.0,38.0,40.0,38.0,38.0,35.0,37.0,33.0,36.0,37.0,35.0,32.0,34.0,37.0,36.0,43.0,37.0,40.0,36.0,36.0,36.833,2.518
17,38.0,34.0,37.0,33.0,36.0,34.0,35.0,41.0,38.0,40.0,37.0,37.0,40.0,38.0,38.0,35.0,37.0,33.0,35.0,37.0,34.0,32.0,33.0,37.0,35.0,42.0,37.0,38.0,36.0,36.0,36.433,2.404
18,37.0,33.0,37.0,32.0,36.0,34.0,35.0,41.0,37.0,40.0,36.0,35.0,40.0,37.0,38.0,35.0,37.0,33.0,35.0,36.0,33.0,32.0,33.0,37.0,35.0,42.0,37.0,38.0,36.0,34.0,36.033,2.51
19,37.0,32.0,36.0,32.0,35.0,33.0,35.0,41.0,36.0,39.0,36.0,35.0,39.0,37.0,36.0,34.0,37.0,32.0,35.0,34.0,33.0,32.0,32.0,36.0,34.0,41.0,36.0,38.0,35.0,33.0,35.367,2.496
20,36.0,30.0,35.0,31.0,35.0,33.0,34.0,41.0,36.0,39.0,36.0,35.0,39.0,36.0,35.0,33.0,36.0,31.0,34.0,34.0,33.0,32.0,31.0,36.0,32.0,41.0,35.0,38.0,35.0,33.0,34.833,2.758
21,35.0,30.0,35.0,31.0,35.0,33.0,34.0,41.0,36.0,36.0,36.0,35.0,39.0,35.0,35.0,33.0,36.0,31.0,34.0,34.0,33.0,32.0,31.0,36.0,32.0,41.0,34.0,38.0,34.0,33.0,34.6,2.641
22,35.0,30.0,35.0,29.0,35.0,33.0,33.0,40.0,35.0,36.0,36.0,34.0,39.0,34.0,35.0,33.0,36.0,31.0,32.0,34.0,33.0,32.0,31.0,36.0,32.0,41.0,34.0,38.0,34.0,32.0,34.267,2.732
23,35.0,30.0,34.0,29.0,35.0,33.0,33.0,39.0,35.0,36.0,36.0,34.0,39.0,34.0,35.0,33.0,35.0,30.0,32.0,34.0,33.0,32.0,30.0,36.0,31.0,40.0,34.0,38.0,33.0,32.0,34.0,2.696
24,35.0,29.0,34.0,29.0,35.0,32.0,33.0,39.0,35.0,35.0,36.0,34.0,39.0,33.0,35.0,33.0,35.0,30.0,32.0,34.0,32.0,32.0,30.0,36.0,31.0,40.0,34.0,38.0,32.0,31.0,33.767,2.813
25,34.0,29.0,34.0,29.0,34.0,32.0,32.0,39.0,35.0,35.0,36.0,34.0,39.0,32.0,34.0,33.0,35.0,30.0,32.0,33.0,32.0,32.0,30.0,35.0,31.0,40.0,34.0,37.0,32.0,31.0,33.5,2.742
26,34.0,29.0,33.0,29.0,34.0,32.0,32.0,39.0,35.0,34.0,36.0,34.0,39.0,32.0,34.0,33.0,34.0,30.0,32.0,33.0,32.0,32.0,30.0,35.0,31.0,40.0,34.0,37.0,32.0,31.0,33.4,2.715
27,34.0,27.0,33.0,29.0,34.0,32.0,32.0,39.0,34.0,34.0,35.0,34.0,38.0,32.0,34.0,33.0,34.0,29.0,31.0,33.0,32.0,32.0,28.0,35.0,31.0,40.0,34.0,36.0,32.0,30.0,33.033,2.892
28,33.0,27.0,33.0,29.0,32.0,32.0,31.0,39.0,34.0,32.0,33.0,34.0,38.0,32.0,34.0,33.0,34.0,29.0,31.0,33.0,32.0,32.0,28.0,35.0,31.0,40.0,33.0,36.0,30.0,29.0,32.633,2.938
29,33.0,27.0,33.0,28.0,32.0,32.0,31.0,38.0,34.0,32.0,33.0,33.0,38.0,32.0,34.0,31.0,34.0,29.0,31.0,31.0,31.0,32.0,28.0,34.0,31.0,38.0,33.0,36.0,30.0,29.0,32.267,2.756
30,33.0,27.0,33.0,28.0,32.0,31.0,31.0,38.0,34.0,32.0,33.0,33.0,38.0,32.0,34.0,31.0,34.0,29.0,31.0,31.0,31.0,31.0,27.0,34.0,31.0,38.0,33.0,36.0,30.0,29.0,32.167,2.829
31,33.0,27.0,33.0,28.0,32.0,31.0,30.0,38.0,34.0,31.0,33.0,33.0,38.0,32.0,34.0,31.0,34.0,29.0,31.0,31.0,31.0,31.0,27.0,34.0,30.0,38.0,33.0,36.0,30.0,29.0,32.067,2.874
32,33.0,27.0,33.0,28.0,31.0,31.0,30.0,37.0,34.0,31.0,33.0,33.0,38.0,32.0,34.0,31.0,34.0,29.0,31.0,30.0,31.0,31.0,27.0,34.0,30.0,38.0,33.0,36.0,30.0,29.0,31.967,2.834
33,32.0,27.0,33.0,27.0,31.0,31.0,30.0,37.0,34.0,31.0,33.0,33.0,38.0,32.0,34.0,31.0,34.0,29.0,31.0,30.0,31.0,31.0,27.0,34.0,30.0,38.0,32.0,36.0,30.0,29.0,31.867,2.872
34,32.0,27.0,32.0,27.0,31.0,31.0,30.0,37.0,33.0,31.0,33.0,33.0,38.0,32.0,33.0,31.0,34.0,29.0,31.0,30.0,30.0,31.0,27.0,33.0,29.0,38.0,32.0,36.0,29.0,28.0,31.6,2.905
35,32.0,27.0,32.0,27.0,31.0,31.0,30.0,37.0,33.0,31.0,33.0,33.0,37.0,32.0,33.0,31.0,34.0,29.0,31.0,30.0,29.0,31.0,27.0,33.0,29.0,38.0,32.0,36.0,28.0,28.0,31.5,2.895
36,32.0,27.0,32.0,27.0,31.0,31.0,30.0,36.0,33.0,31.0,32.0,33.0,37.0,32.0,33.0,31.0,34.0,29.0,31.0,30.0,29.0,31.0,27.0,33.0,29.0,38.0,32.0,36.0,28.0,28.0,31.433,2.825
37,32.0,27.0,32.0,27.0,31.0,31.0,30.0,36.0,33.0,31.0,32.0,33.0,37.0,31.0,33.0,31.0,32.0,29.0,31.0,30.0,29.0,31.0,27.0,33.0,28.0,38.0,32.0,35.0,28.0,28.0,31.267,2.768
38,32.0,27.0,31.0,27.0,31.0,31.0,29.0,36.0,33.0,31.0,32.0,33.0,37.0,31.0,33.0,31.0,32.0,29.0,31.0,29.0,29.0,31.0,27.0,33.0,28.0,38.0,31.0,34.0,27.0,28.0,31.067,2.804
39,32.0,27.0,31.0,27.0,31.0,31.0,29.0,36.0,33.0,31.0,32.0,33.0,37.0,31.0,32.0,31.0,32.0,29.0,31.0,29.0,29.0,31.0,27.0,33.0,28.0,38.0,31.0,34.0,27.0,27.0,31.0,2.828
