Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,61.0,58.0,55.0,57.0,56.0,58.0,55.0,58.0,56.0,59.0,57.0,59.0,55.0,53.0,58.0,54.0,56.0,50.0,56.0,55.0,56.0,56.0,57.0,57.0,58.0,50.0,57.0,56.0,55.0,55.0,56.1,2.3
1,61.0,58.0,55.0,55.0,56.0,58.0,54.0,58.0,54.0,58.0,57.0,59.0,55.0,53.0,58.0,54.0,53.0,50.0,56.0,55.0,56.0,56.0,57.0,53.0,58.0,50.0,57.0,56.0,55.0,55.0,55.667,2.413
2,56.0,55.0,55.0,55.0,56.0,58.0,54.0,57.0,54.0,58.0,57.0,59.0,54.0,53.0,58.0,54.0,53.0,50.0,56.0,52.0,55.0,56.0,57.0,53.0,58.0,50.0,57.0,56.0,52.0,55.0,55.1,2.285
3,56.0,55.0,55.0,55.0,56.0,57.0,53.0,57.0,53.0,57.0,57.0,59.0,54.0,53.0,55.0,53.0,53.0,50.0,56.0,52.0,55.0,56.0,57.0,53.0,55.0,50.0,57.0,55.0,52.0,55.0,54.7,2.116
4,56.0,55.0,55.0,55.0,54.0,52.0,53.0,56.0,51.0,57.0,57.0,57.0,54.0,53.0,52.0,53.0,51.0,50.0,54.0,52.0,55.0,56.0,57.0,52.0,55.0,50.0,57.0,55.0,52.0,55.0,54.033,2.137
5,53.0,55.0,55.0,51.0,54.0,52.0,53.0,56.0,51.0,55.0,56.0,56.0,52.0,51.0,52.0,51.0,51.0,50.0,54.0,52.0,55.0,56.0,52.0,52.0,55.0,50.0,57.0,55.0,52.0,55.0,53.3,2.036
6,53.0,55.0,55.0,51.0,54.0,52.0,53.0,56.0,50.0,54.0,56.0,55.0,52.0,51.0,52.0,50.0,51.0,50.0,51.0,52.0,55.0,56.0,51.0,46.0,55.0,50.0,51.0,54.0,52.0,55.0,52.6,2.332
7,53.0,55.0,55.0,51.0,54.0,51.0,52.0,56.0,50.0,54.0,56.0,55.0,51.0,51.0,52.0,50.0,51.0,50.0,51.0,51.0,53.0,56.0,51.0,43.0,55.0,50.0,51.0,54.0,51.0,54.0,52.233,2.629
8,53.0,55.0,53.0,51.0,51.0,51.0,52.0,54.0,49.0,54.0,56.0,54.0,51.0,48.0,48.0,50.0,51.0,50.0,51.0,51.0,52.0,56.0,51.0,43.0,55.0,50.0,51.0,52.0,51.0,51.0,51.5,2.592
9,51.0,54.0,52.0,51.0,51.0,51.0,51.0,54.0,47.0,54.0,55.0,54.0,48.0,47.0,48.0,48.0,51.0,49.0,51.0,51.0,52.0,55.0,51.0,43.0,54.0,50.0,50.0,52.0,51.0,51.0,50.9,2.638
