Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,57.0,55.0,53.0,56.0,53.0,56.0,50.0,56.0,55.0,56.0,55.0,55.0,57.0,55.0,58.0,54.0,57.0,59.0,56.0,57.0,57.0,51.0,57.0,57.0,58.0,53.0,58.0,55.0,56.0,50.0,55.4,2.245
1,53.0,54.0,53.0,55.0,53.0,54.0,49.0,54.0,55.0,54.0,54.0,55.0,56.0,50.0,55.0,53.0,53.0,57.0,54.0,51.0,54.0,51.0,56.0,54.0,56.0,53.0,55.0,55.0,55.0,48.0,53.633,2.041
2,51.0,53.0,51.0,52.0,50.0,53.0,47.0,50.0,53.0,52.0,54.0,52.0,55.0,50.0,53.0,52.0,53.0,53.0,49.0,51.0,53.0,51.0,53.0,53.0,55.0,53.0,53.0,52.0,54.0,48.0,51.967,1.853
3,51.0,51.0,50.0,52.0,50.0,53.0,46.0,50.0,52.0,51.0,51.0,50.0,53.0,50.0,53.0,52.0,52.0,53.0,46.0,51.0,50.0,51.0,52.0,52.0,48.0,51.0,51.0,51.0,47.0,48.0,50.6,1.89
4,51.0,49.0,49.0,49.0,48.0,52.0,46.0,46.0,49.0,50.0,51.0,50.0,52.0,48.0,52.0,45.0,52.0,51.0,45.0,46.0,48.0,51.0,49.0,50.0,48.0,48.0,51.0,51.0,44.0,45.0,48.867,2.363
5,46.0,49.0,47.0,49.0,47.0,51.0,45.0,46.0,47.0,48.0,47.0,49.0,52.0,48.0,51.0,45.0,52.0,50.0,45.0,46.0,48.0,48.0,47.0,50.0,48.0,48.0,47.0,50.0,44.0,45.0,47.833,2.115
6,46.0,49.0,45.0,48.0,43.0,45.0,44.0,46.0,45.0,47.0,43.0,49.0,50.0,47.0,48.0,45.0,51.0,50.0,45.0,45.0,48.0,48.0,47.0,46.0,46.0,48.0,47.0,46.0,44.0,45.0,46.533,2.029
7,46.0,46.0,45.0,45.0,43.0,45.0,44.0,43.0,44.0,45.0,43.0,49.0,50.0,47.0,48.0,45.0,50.0,48.0,45.0,43.0,47.0,45.0,45.0,45.0,46.0,48.0,45.0,46.0,43.0,45.0,45.633,1.958
8,45.0,45.0,44.0,42.0,42.0,45.0,42.0,43.0,44.0,42.0,41.0,46.0,45.0,47.0,48.0,45.0,49.0,46.0,42.0,43.0,45.0,45.0,45.0,43.0,44.0,48.0,43.0,43.0,42.0,44.0,44.267,1.982
9,43.0,45.0,43.0,42.0,42.0,44.0,41.0,43.0,42.0,41.0,39.0,46.0,45.0,46.0,48.0,45.0,43.0,44.0,42.0,43.0,45.0,45.0,45.0,43.0,43.0,44.0,43.0,43.0,41.0,40.0,43.3,1.9
10,39.0,45.0,42.0,40.0,39.0,44.0,41.0,40.0,40.0,41.0,39.0,44.0,43.0,43.0,44.0,45.0,43.0,42.0,40.0,43.0,43.0,45.0,45.0,40.0,42.0,44.0,43.0,43.0,41.0,40.0,42.1,1.938
11,39.0,45.0,41.0,40.0,39.0,44.0,41.0,39.0,38.0,38.0,39.0,44.0,43.0,42.0,42.0,43.0,42.0,40.0,40.0,43.0,43.0,44.0,45.0,40.0,42.0,44.0,42.0,38.0,41.0,38.0,41.3,2.178
12,39.0,45.0,41.0,40.0,39.0,44.0,41.0,39.0,37.0,38.0,38.0,44.0,43.0,42.0,42.0,43.0,42.0,40.0,40.0,43.0,43.0,44.0,45.0,36.0,42.0,44.0,42.0,38.0,41.0,38.0,41.1,2.454
