Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,52.0,53.0,53.0,52.0,58.0,55.0,55.0,57.0,57.0,53.0,56.0,56.0,55.0,54.0,55.0,55.0,56.0,53.0,54.0,57.0,54.0,57.0,57.0,53.0,54.0,58.0,55.0,58.0,54.0,56.0,55.067,1.769
1,49.0,53.0,53.0,52.0,53.0,52.0,55.0,52.0,57.0,53.0,54.0,53.0,53.0,54.0,55.0,54.0,56.0,53.0,54.0,52.0,54.0,54.0,53.0,52.0,54.0,51.0,52.0,54.0,51.0,50.0,53.067,1.632
2,49.0,53.0,53.0,52.0,53.0,52.0,54.0,52.0,53.0,51.0,50.0,53.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0,52.0,53.0,54.0,52.0,50.0,54.0,50.0,50.0,51.0,50.0,50.0,52.0,1.414
3,45.0,53.0,51.0,49.0,47.0,48.0,49.0,50.0,51.0,47.0,48.0,49.0,50.0,47.0,50.0,49.0,52.0,49.0,50.0,49.0,51.0,48.0,49.0,50.0,53.0,50.0,50.0,48.0,46.0,48.0,49.2,1.833
4,45.0,51.0,51.0,49.0,47.0,44.0,48.0,45.0,51.0,46.0,45.0,43.0,46.0,47.0,49.0,49.0,48.0,49.0,50.0,48.0,49.0,48.0,44.0,49.0,53.0,50.0,49.0,44.0,45.0,47.0,47.633,2.47
5,43.0,49.0,51.0,46.0,43.0,44.0,47.0,45.0,44.0,43.0,44.0,43.0,45.0,46.0,47.0,47.0,48.0,47.0,43.0,46.0,48.0,39.0,44.0,48.0,51.0,46.0,45.0,42.0,44.0,47.0,45.5,2.592
6,39.0,48.0,48.0,46.0,43.0,41.0,41.0,45.0,44.0,41.0,42.0,42.0,45.0,44.0,41.0,47.0,48.0,46.0,42.0,44.0,46.0,39.0,41.0,46.0,51.0,46.0,42.0,42.0,41.0,41.0,43.733,2.943
7,38.0,43.0,44.0,44.0,41.0,41.0,41.0,43.0,42.0,40.0,41.0,39.0,43.0,43.0,41.0,44.0,46.0,43.0,42.0,44.0,46.0,39.0,41.0,45.0,51.0,45.0,39.0,42.0,41.0,41.0,42.433,2.591
8,38.0,43.0,44.0,44.0,41.0,39.0,41.0,43.0,38.0,40.0,40.0,39.0,40.0,39.0,41.0,44.0,44.0,42.0,41.0,42.0,43.0,36.0,41.0,44.0,47.0,44.0,37.0,41.0,40.0,39.0,41.167,2.464
9,37.0,41.0,39.0,43.0,40.0,37.0,37.0,39.0,37.0,39.0,35.0,39.0,40.0,39.0,40.0,44.0,41.0,40.0,41.0,40.0,43.0,36.0,39.0,39.0,45.0,44.0,37.0,37.0,39.0,39.0,39.533,2.418
10,36.0,40.0,39.0,43.0,37.0,36.0,37.0,39.0,37.0,37.0,35.0,34.0,38.0,39.0,38.0,42.0,37.0,40.0,38.0,39.0,42.0,34.0,37.0,38.0,44.0,42.0,35.0,37.0,38.0,37.0,38.167,2.491
11,35.0,39.0,37.0,39.0,37.0,34.0,37.0,39.0,36.0,35.0,34.0,30.0,37.0,37.0,37.0,39.0,37.0,37.0,38.0,38.0,42.0,34.0,36.0,38.0,40.0,42.0,35.0,35.0,37.0,33.0,36.8,2.495
12,34.0,37.0,36.0,38.0,33.0,30.0,36.0,37.0,34.0,34.0,33.0,30.0,37.0,36.0,35.0,39.0,35.0,35.0,38.0,35.0,39.0,32.0,35.0,36.0,40.0,42.0,33.0,32.0,36.0,31.0,35.267,2.816
13,34.0,34.0,36.0,37.0,33.0,30.0,34.0,35.0,32.0,34.0,32.0,30.0,37.0,35.0,35.0,37.0,35.0,35.0,37.0,34.0,38.0,32.0,34.0,35.0,38.0,42.0,32.0,32.0,34.0,30.0,34.433,2.616
14,33.0,34.0,36.0,35.0,30.0,29.0,31.0,35.0,32.0,32.0,31.0,30.0,37.0,35.0,34.0,37.0,34.0,34.0,36.0,33.0,38.0,32.0,34.0,35.0,36.0,42.0,31.0,32.0,34.0,30.0,33.733,2.768
15,32.0,33.0,36.0,35.0,30.0,27.0,31.0,33.0,30.0,31.0,31.0,27.0,33.0,35.0,34.0,36.0,34.0,31.0,36.0,31.0,35.0,31.0,32.0,35.0,34.0,42.0,28.0,32.0,34.0,30.0,32.633,3.027
16,31.0,33.0,34.0,32.0,28.0,26.0,30.0,33.0,30.0,31.0,31.0,26.0,33.0,35.0,33.0,36.0,33.0,30.0,35.0,31.0,34.0,31.0,32.0,34.0,33.0,41.0,28.0,30.0,32.0,29.0,31.833,2.979
17,28.0,32.0,33.0,31.0,28.0,25.0,28.0,31.0,30.0,30.0,31.0,25.0,33.0,34.0,33.0,34.0,32.0,30.0,34.0,31.0,34.0,31.0,32.0,34.0,31.0,41.0,28.0,30.0,32.0,27.0,31.1,3.102
18,28.0,31.0,33.0,31.0,27.0,24.0,28.0,30.0,30.0,30.0,30.0,25.0,31.0,33.0,32.0,34.0,31.0,30.0,32.0,29.0,33.0,30.0,30.0,34.0,31.0,41.0,28.0,30.0,32.0,27.0,30.5,3.063
19,28.0,31.0,33.0,30.0,25.0,24.0,27.0,29.0,30.0,30.0,30.0,25.0,31.0,33.0,31.0,34.0,30.0,30.0,32.0,28.0,32.0,30.0,30.0,32.0,30.0,40.0,28.0,28.0,32.0,26.0,29.967,3.06
20,28.0,30.0,32.0,30.0,25.0,24.0,27.0,28.0,30.0,30.0,30.0,24.0,30.0,33.0,31.0,33.0,29.0,29.0,31.0,28.0,31.0,30.0,30.0,32.0,30.0,39.0,26.0,28.0,31.0,26.0,29.5,2.941
21,27.0,30.0,31.0,29.0,23.0,23.0,26.0,28.0,30.0,29.0,28.0,23.0,29.0,31.0,30.0,31.0,29.0,29.0,31.0,26.0,29.0,29.0,30.0,32.0,30.0,38.0,26.0,28.0,31.0,25.0,28.7,3.002
22,27.0,29.0,31.0,28.0,23.0,22.0,25.0,27.0,30.0,28.0,28.0,23.0,29.0,31.0,30.0,31.0,28.0,29.0,31.0,26.0,28.0,29.0,29.0,31.0,30.0,38.0,26.0,27.0,31.0,25.0,28.333,3.07
23,27.0,29.0,30.0,28.0,23.0,22.0,25.0,27.0,30.0,28.0,28.0,23.0,28.0,31.0,29.0,31.0,28.0,29.0,31.0,26.0,28.0,29.0,29.0,30.0,28.0,37.0,26.0,27.0,31.0,24.0,28.067,2.92
24,26.0,29.0,30.0,28.0,23.0,21.0,24.0,26.0,28.0,28.0,28.0,23.0,28.0,30.0,29.0,31.0,28.0,28.0,31.0,25.0,27.0,28.0,29.0,30.0,28.0,37.0,25.0,27.0,30.0,23.0,27.6,3.062
