Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,55.0,57.0,59.0,53.0,54.0,55.0,53.0,59.0,53.0,56.0,53.0,52.0,56.0,56.0,52.0,58.0,58.0,58.0,58.0,56.0,57.0,57.0,54.0,55.0,56.0,54.0,52.0,53.0,57.0,55.0,55.367,2.121
1,54.0,53.0,55.0,53.0,54.0,52.0,53.0,55.0,52.0,55.0,51.0,52.0,56.0,56.0,52.0,57.0,53.0,58.0,56.0,52.0,54.0,57.0,54.0,55.0,53.0,50.0,51.0,53.0,55.0,55.0,53.867,1.928
2,54.0,52.0,53.0,53.0,53.0,52.0,49.0,51.0,51.0,55.0,49.0,52.0,51.0,55.0,52.0,55.0,53.0,52.0,56.0,51.0,51.0,56.0,54.0,55.0,51.0,49.0,51.0,53.0,53.0,55.0,52.567,1.961
3,53.0,52.0,53.0,53.0,52.0,52.0,49.0,51.0,51.0,53.0,49.0,52.0,50.0,54.0,50.0,55.0,52.0,50.0,55.0,51.0,49.0,48.0,53.0,54.0,49.0,47.0,51.0,52.0,53.0,54.0,51.567,2.028
4,52.0,52.0,52.0,53.0,50.0,49.0,49.0,51.0,50.0,51.0,49.0,51.0,48.0,52.0,50.0,55.0,52.0,50.0,55.0,50.0,49.0,48.0,51.0,52.0,49.0,47.0,51.0,52.0,53.0,53.0,50.867,1.91
5,51.0,51.0,51.0,53.0,50.0,49.0,49.0,51.0,49.0,49.0,49.0,50.0,48.0,52.0,48.0,54.0,52.0,50.0,55.0,50.0,49.0,48.0,51.0,52.0,47.0,47.0,51.0,50.0,53.0,52.0,50.367,1.941
6,50.0,51.0,51.0,53.0,50.0,49.0,49.0,47.0,49.0,49.0,49.0,50.0,48.0,52.0,46.0,53.0,52.0,50.0,53.0,50.0,49.0,48.0,51.0,52.0,47.0,47.0,49.0,50.0,51.0,52.0,49.9,1.868
7,50.0,48.0,50.0,53.0,50.0,48.0,49.0,47.0,49.0,49.0,49.0,50.0,47.0,46.0,44.0,52.0,52.0,50.0,53.0,50.0,49.0,48.0,51.0,51.0,47.0,47.0,49.0,48.0,50.0,51.0,49.233,2.011
8,50.0,48.0,50.0,53.0,50.0,48.0,47.0,47.0,49.0,49.0,49.0,49.0,47.0,46.0,44.0,47.0,52.0,50.0,53.0,46.0,49.0,48.0,49.0,51.0,47.0,47.0,49.0,47.0,50.0,51.0,48.733,2.048
9,50.0,48.0,50.0,49.0,50.0,48.0,47.0,47.0,49.0,49.0,49.0,49.0,46.0,46.0,44.0,47.0,52.0,46.0,53.0,46.0,46.0,48.0,46.0,51.0,45.0,47.0,48.0,47.0,50.0,50.0,48.1,2.071
10,50.0,48.0,48.0,49.0,50.0,48.0,47.0,46.0,49.0,49.0,49.0,49.0,46.0,46.0,44.0,47.0,51.0,46.0,53.0,46.0,46.0,48.0,46.0,51.0,45.0,47.0,48.0,47.0,50.0,50.0,47.967,2.008
11,50.0,48.0,48.0,49.0,50.0,48.0,47.0,46.0,49.0,49.0,49.0,49.0,46.0,46.0,44.0,47.0,51.0,46.0,52.0,46.0,46.0,48.0,46.0,51.0,45.0,47.0,48.0,46.0,50.0,50.0,47.9,1.955
12,50.0,46.0,48.0,49.0,50.0,48.0,47.0,46.0,49.0,45.0,49.0,49.0,46.0,46.0,44.0,47.0,51.0,46.0,50.0,46.0,46.0,48.0,46.0,49.0,45.0,47.0,47.0,46.0,50.0,50.0,47.533,1.839
13,50.0,46.0,48.0,49.0,50.0,48.0,47.0,46.0,48.0,45.0,49.0,49.0,46.0,46.0,44.0,47.0,51.0,44.0,49.0,46.0,46.0,48.0,46.0,49.0,45.0,47.0,47.0,46.0,50.0,50.0,47.4,1.873
