Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,56.0,55.0,56.0,52.0,55.0,55.0,57.0,54.0,55.0,56.0,56.0,53.0,57.0,55.0,55.0,53.0,53.0,57.0,55.0,55.0,56.0,56.0,55.0,55.0,56.0,52.0,54.0,52.0,55.0,55.0,54.867,1.408
1,52.0,51.0,53.0,52.0,50.0,51.0,54.0,53.0,53.0,47.0,54.0,53.0,54.0,50.0,52.0,50.0,52.0,52.0,54.0,55.0,54.0,55.0,52.0,52.0,53.0,46.0,51.0,52.0,52.0,53.0,52.067,1.999
2,52.0,47.0,51.0,49.0,48.0,50.0,53.0,51.0,52.0,47.0,52.0,52.0,52.0,49.0,52.0,50.0,52.0,52.0,52.0,51.0,50.0,52.0,51.0,45.0,50.0,46.0,51.0,47.0,49.0,51.0,50.2,2.072
3,48.0,47.0,48.0,48.0,43.0,50.0,51.0,51.0,49.0,45.0,51.0,50.0,51.0,45.0,50.0,50.0,52.0,51.0,50.0,51.0,50.0,50.0,45.0,45.0,50.0,46.0,48.0,47.0,46.0,50.0,48.6,2.361
4,48.0,47.0,48.0,48.0,43.0,47.0,49.0,48.0,48.0,45.0,48.0,46.0,42.0,45.0,46.0,47.0,50.0,48.0,47.0,51.0,50.0,48.0,44.0,43.0,50.0,46.0,46.0,44.0,46.0,48.0,46.867,2.187
5,46.0,46.0,46.0,46.0,42.0,47.0,44.0,45.0,44.0,43.0,47.0,46.0,42.0,42.0,46.0,47.0,49.0,42.0,45.0,46.0,48.0,45.0,43.0,42.0,47.0,45.0,43.0,43.0,41.0,47.0,44.833,2.083
6,45.0,45.0,41.0,46.0,38.0,46.0,43.0,45.0,44.0,41.0,45.0,44.0,42.0,40.0,46.0,45.0,44.0,42.0,45.0,44.0,46.0,44.0,43.0,41.0,47.0,45.0,42.0,43.0,40.0,46.0,43.6,2.169
7,45.0,44.0,41.0,46.0,37.0,45.0,42.0,42.0,41.0,41.0,45.0,43.0,42.0,40.0,46.0,42.0,44.0,42.0,43.0,44.0,46.0,43.0,41.0,41.0,46.0,43.0,41.0,40.0,40.0,46.0,42.733,2.235
8,45.0,44.0,41.0,45.0,35.0,42.0,40.0,42.0,40.0,39.0,44.0,43.0,42.0,40.0,44.0,42.0,44.0,42.0,43.0,39.0,42.0,43.0,39.0,38.0,44.0,43.0,41.0,40.0,39.0,45.0,41.667,2.357
9,45.0,42.0,41.0,42.0,35.0,42.0,38.0,42.0,40.0,39.0,43.0,41.0,41.0,40.0,44.0,42.0,44.0,42.0,43.0,38.0,42.0,43.0,38.0,38.0,43.0,43.0,41.0,40.0,39.0,45.0,41.2,2.301
10,44.0,42.0,39.0,40.0,35.0,39.0,38.0,40.0,39.0,38.0,42.0,38.0,41.0,39.0,41.0,42.0,43.0,38.0,38.0,35.0,42.0,41.0,38.0,38.0,42.0,42.0,39.0,39.0,38.0,42.0,39.733,2.175
11,43.0,41.0,38.0,40.0,35.0,38.0,38.0,40.0,39.0,38.0,42.0,38.0,41.0,38.0,41.0,41.0,41.0,38.0,38.0,34.0,41.0,40.0,38.0,38.0,42.0,42.0,39.0,39.0,38.0,42.0,39.367,2.057
