Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,13.0,13.0,12.0,14.0,14.0,6.0,12.0,14.0,15.0,15.0,15.0,11.0,14.0,12.0,12.0,15.0,13.0,11.0,13.0,14.0,12.0,14.0,16.0,14.0,14.0,12.0,13.0,12.0,10.0,14.0,12.967,1.888
1,13.0,13.0,12.0,10.0,12.0,6.0,12.0,14.0,14.0,13.0,15.0,11.0,12.0,12.0,12.0,13.0,13.0,11.0,13.0,14.0,12.0,14.0,14.0,13.0,11.0,12.0,12.0,12.0,10.0,11.0,12.2,1.661
2,10.0,13.0,12.0,10.0,12.0,6.0,12.0,14.0,13.0,13.0,14.0,11.0,12.0,10.0,12.0,12.0,10.0,7.0,13.0,11.0,12.0,13.0,14.0,12.0,11.0,12.0,12.0,12.0,10.0,10.0,11.5,1.803
3,10.0,12.0,12.0,10.0,12.0,6.0,12.0,13.0,10.0,12.0,11.0,10.0,12.0,10.0,11.0,12.0,10.0,7.0,11.0,11.0,12.0,12.0,12.0,11.0,10.0,10.0,12.0,12.0,10.0,10.0,10.833,1.485
4,10.0,12.0,12.0,10.0,12.0,6.0,11.0,13.0,9.0,11.0,11.0,10.0,10.0,10.0,11.0,12.0,10.0,7.0,11.0,11.0,12.0,11.0,10.0,10.0,10.0,10.0,12.0,12.0,10.0,10.0,10.533,1.431
5,10.0,9.0,11.0,10.0,12.0,6.0,10.0,13.0,9.0,9.0,11.0,10.0,10.0,10.0,10.0,12.0,9.0,7.0,9.0,11.0,11.0,8.0,10.0,10.0,9.0,10.0,11.0,12.0,10.0,10.0,9.967,1.426
6,8.0,9.0,11.0,10.0,11.0,6.0,10.0,12.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,7.0,9.0,10.0,10.0,8.0,10.0,10.0,9.0,10.0,8.0,11.0,10.0,10.0,9.467,1.204
7,8.0,9.0,10.0,10.0,11.0,6.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,10.0,9.0,8.0,9.0,7.0,9.0,9.0,10.0,8.0,10.0,9.0,8.0,9.0,8.0,11.0,10.0,10.0,8.967,1.08
8,8.0,9.0,9.0,6.0,11.0,6.0,8.0,9.0,9.0,8.0,7.0,9.0,8.0,7.0,9.0,8.0,9.0,7.0,9.0,8.0,10.0,8.0,10.0,9.0,8.0,9.0,8.0,11.0,10.0,10.0,8.567,1.23
9,7.0,9.0,9.0,6.0,9.0,6.0,7.0,7.0,9.0,7.0,7.0,9.0,8.0,7.0,9.0,8.0,7.0,7.0,9.0,6.0,10.0,8.0,10.0,9.0,6.0,9.0,8.0,11.0,10.0,9.0,8.1,1.35
10,7.0,9.0,8.0,6.0,9.0,6.0,6.0,7.0,9.0,7.0,7.0,9.0,8.0,7.0,8.0,7.0,7.0,6.0,9.0,6.0,10.0,7.0,8.0,9.0,6.0,7.0,8.0,11.0,10.0,9.0,7.767,1.359
11,7.0,9.0,8.0,6.0,7.0,6.0,6.0,7.0,9.0,7.0,6.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0,9.0,6.0,9.0,7.0,8.0,9.0,6.0,7.0,8.0,11.0,10.0,9.0,7.6,1.306
12,7.0,9.0,8.0,6.0,7.0,6.0,6.0,7.0,9.0,7.0,6.0,8.0,8.0,7.0,8.0,7.0,7.0,6.0,9.0,6.0,8.0,7.0,7.0,8.0,5.0,7.0,8.0,11.0,10.0,8.0,7.433,1.283
13,7.0,9.0,8.0,6.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,8.0,7.0,7.0,7.0,7.0,5.0,6.0,9.0,6.0,7.0,6.0,7.0,8.0,5.0,7.0,8.0,10.0,10.0,7.0,7.1,1.221
14,6.0,9.0,8.0,6.0,7.0,6.0,6.0,7.0,6.0,7.0,4.0,8.0,7.0,7.0,7.0,7.0,5.0,6.0,9.0,6.0,7.0,6.0,6.0,8.0,5.0,7.0,8.0,9.0,10.0,7.0,6.9,1.3
