Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,14.0,14.0,13.0,12.0,15.0,16.0,15.0,15.0,15.0,11.0,12.0,12.0,15.0,14.0,13.0,13.0,12.0,12.0,15.0,13.0,15.0,13.0,14.0,14.0,14.0,12.0,14.0,16.0,15.0,13.0,13.7,1.32
1,12.0,14.0,13.0,12.0,14.0,15.0,15.0,14.0,13.0,11.0,12.0,12.0,15.0,12.0,13.0,13.0,12.0,12.0,14.0,13.0,14.0,13.0,13.0,14.0,14.0,12.0,14.0,14.0,13.0,13.0,13.167,1.035
2,12.0,14.0,13.0,12.0,14.0,15.0,14.0,14.0,11.0,11.0,12.0,12.0,13.0,12.0,13.0,11.0,12.0,12.0,13.0,13.0,14.0,13.0,13.0,13.0,14.0,12.0,14.0,14.0,13.0,13.0,12.867,1.024
3,12.0,14.0,13.0,9.0,13.0,15.0,14.0,14.0,11.0,11.0,12.0,11.0,12.0,12.0,13.0,11.0,9.0,12.0,13.0,13.0,14.0,13.0,13.0,13.0,14.0,12.0,13.0,14.0,13.0,13.0,12.533,1.384
4,12.0,14.0,13.0,9.0,13.0,15.0,14.0,13.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,11.0,9.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,12.0,13.0,14.0,13.0,13.0,12.433,1.359
5,12.0,14.0,10.0,9.0,13.0,15.0,14.0,13.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,11.0,9.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,12.0,13.0,13.0,13.0,13.0,12.3,1.394
6,12.0,14.0,10.0,9.0,13.0,13.0,13.0,13.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,9.0,9.0,10.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,12.0,13.0,13.0,13.0,13.0,12.033,1.402
7,12.0,11.0,10.0,9.0,13.0,13.0,13.0,13.0,11.0,11.0,11.0,11.0,11.0,12.0,13.0,9.0,9.0,10.0,12.0,12.0,13.0,13.0,12.0,13.0,12.0,12.0,13.0,13.0,13.0,13.0,11.767,1.309
8,11.0,11.0,10.0,9.0,13.0,12.0,13.0,13.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,9.0,9.0,10.0,12.0,12.0,13.0,12.0,12.0,13.0,12.0,12.0,12.0,13.0,12.0,13.0,11.5,1.204
9,11.0,11.0,10.0,9.0,13.0,12.0,13.0,13.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,9.0,9.0,10.0,12.0,12.0,13.0,12.0,11.0,13.0,12.0,12.0,12.0,13.0,12.0,13.0,11.433,1.23
