Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
0,15.0,14.0,10.0,11.0,11.0,13.0,12.0,14.0,11.0,14.0,12.0,14.0,11.0,13.0,13.0,11.0,11.0,12.0,13.0,12.0,13.0,14.0,15.0,14.0,12.0,11.0,13.0,13.0,14.0,13.0,13.0,14.0,12.0,14.0,14.0,10.0,13.0,14.0,12.0,14.0,12.725,1.323
1,13.0,10.0,10.0,11.0,10.0,12.0,11.0,12.0,9.0,13.0,11.0,12.0,11.0,12.0,9.0,11.0,11.0,12.0,13.0,11.0,12.0,12.0,12.0,13.0,12.0,11.0,13.0,12.0,13.0,12.0,11.0,12.0,12.0,13.0,10.0,10.0,7.0,13.0,9.0,11.0,11.35,1.352
2,12.0,10.0,10.0,11.0,10.0,12.0,11.0,12.0,9.0,11.0,11.0,12.0,11.0,10.0,9.0,11.0,11.0,10.0,11.0,11.0,11.0,10.0,11.0,13.0,12.0,11.0,7.0,12.0,13.0,9.0,11.0,11.0,11.0,10.0,10.0,10.0,7.0,11.0,9.0,11.0,10.625,1.278
3,10.0,10.0,10.0,10.0,10.0,9.0,11.0,11.0,9.0,9.0,10.0,12.0,11.0,10.0,9.0,11.0,10.0,10.0,11.0,11.0,10.0,10.0,11.0,9.0,11.0,11.0,7.0,12.0,12.0,9.0,10.0,11.0,11.0,10.0,10.0,10.0,7.0,11.0,9.0,11.0,10.15,1.108
4,10.0,10.0,10.0,9.0,10.0,9.0,9.0,11.0,9.0,9.0,10.0,11.0,11.0,10.0,8.0,10.0,10.0,9.0,11.0,11.0,4.0,10.0,10.0,9.0,9.0,11.0,7.0,11.0,10.0,9.0,9.0,9.0,11.0,9.0,10.0,10.0,7.0,10.0,9.0,11.0,9.55,1.341
5,8.0,9.0,9.0,9.0,9.0,9.0,7.0,11.0,9.0,9.0,10.0,11.0,11.0,8.0,8.0,10.0,10.0,9.0,10.0,11.0,4.0,10.0,10.0,9.0,9.0,10.0,6.0,10.0,10.0,9.0,9.0,7.0,11.0,9.0,10.0,9.0,7.0,10.0,9.0,8.0,9.075,1.421
6,8.0,8.0,8.0,9.0,9.0,9.0,7.0,10.0,9.0,9.0,10.0,9.0,11.0,8.0,8.0,9.0,10.0,9.0,10.0,11.0,4.0,9.0,10.0,9.0,9.0,10.0,6.0,9.0,10.0,9.0,8.0,7.0,11.0,9.0,10.0,9.0,7.0,10.0,9.0,8.0,8.85,1.352
7,8.0,8.0,7.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,10.0,9.0,10.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,4.0,7.0,10.0,9.0,9.0,10.0,6.0,9.0,10.0,9.0,8.0,7.0,10.0,9.0,9.0,9.0,7.0,10.0,9.0,7.0,8.6,1.281
8,8.0,8.0,7.0,9.0,9.0,9.0,7.0,9.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,10.0,10.0,4.0,6.0,10.0,9.0,7.0,9.0,6.0,8.0,10.0,9.0,8.0,7.0,10.0,9.0,9.0,8.0,7.0,10.0,9.0,7.0,8.375,1.298
9,7.0,8.0,7.0,9.0,7.0,9.0,7.0,8.0,9.0,9.0,10.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,4.0,6.0,10.0,7.0,7.0,9.0,6.0,6.0,10.0,9.0,8.0,7.0,10.0,9.0,9.0,8.0,7.0,10.0,9.0,7.0,8.125,1.345
10,7.0,8.0,7.0,9.0,7.0,9.0,6.0,7.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,4.0,6.0,10.0,6.0,7.0,9.0,6.0,6.0,10.0,9.0,8.0,7.0,7.0,9.0,9.0,8.0,7.0,8.0,8.0,7.0,7.825,1.282
11,7.0,8.0,7.0,9.0,7.0,8.0,6.0,6.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,4.0,6.0,10.0,6.0,7.0,9.0,6.0,6.0,10.0,9.0,8.0,5.0,7.0,9.0,8.0,8.0,7.0,7.0,7.0,7.0,7.65,1.352
12,7.0,8.0,7.0,9.0,7.0,7.0,6.0,6.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,8.0,4.0,6.0,10.0,6.0,7.0,9.0,6.0,6.0,10.0,9.0,8.0,5.0,7.0,9.0,8.0,8.0,7.0,7.0,7.0,5.0,7.575,1.412
13,7.0,8.0,7.0,9.0,7.0,7.0,6.0,6.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,10.0,8.0,4.0,6.0,10.0,6.0,7.0,9.0,4.0,6.0,10.0,9.0,8.0,5.0,7.0,9.0,8.0,8.0,7.0,7.0,7.0,5.0,7.5,1.5
14,7.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,7.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,10.0,8.0,4.0,6.0,10.0,6.0,7.0,9.0,4.0,5.0,10.0,9.0,6.0,5.0,7.0,9.0,8.0,8.0,7.0,7.0,7.0,5.0,7.275,1.5
15,7.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,7.0,8.0,7.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,10.0,8.0,4.0,6.0,10.0,6.0,7.0,8.0,4.0,5.0,8.0,9.0,6.0,5.0,7.0,8.0,8.0,8.0,7.0,7.0,7.0,5.0,7.15,1.388
16,7.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,7.0,8.0,7.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,9.0,8.0,4.0,6.0,10.0,6.0,7.0,8.0,4.0,5.0,8.0,8.0,6.0,5.0,7.0,8.0,8.0,8.0,7.0,6.0,7.0,5.0,7.075,1.33
17,7.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,9.0,7.0,7.0,9.0,8.0,4.0,6.0,9.0,6.0,7.0,8.0,4.0,5.0,8.0,8.0,6.0,5.0,7.0,8.0,8.0,8.0,7.0,6.0,7.0,5.0,7.0,1.285
18,7.0,7.0,7.0,8.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,9.0,7.0,7.0,8.0,8.0,4.0,6.0,9.0,6.0,7.0,8.0,4.0,5.0,8.0,8.0,6.0,5.0,7.0,8.0,8.0,8.0,6.0,6.0,7.0,5.0,6.925,1.292
19,7.0,7.0,7.0,8.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,9.0,7.0,7.0,8.0,8.0,4.0,6.0,9.0,5.0,6.0,8.0,4.0,4.0,8.0,8.0,6.0,5.0,7.0,8.0,8.0,8.0,6.0,6.0,7.0,5.0,6.85,1.37
20,7.0,7.0,7.0,8.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,9.0,7.0,7.0,6.0,8.0,4.0,6.0,9.0,5.0,6.0,8.0,4.0,4.0,8.0,8.0,6.0,5.0,7.0,8.0,8.0,8.0,6.0,6.0,7.0,5.0,6.8,1.364
21,7.0,7.0,7.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0,9.0,7.0,7.0,6.0,8.0,4.0,6.0,7.0,5.0,5.0,8.0,4.0,4.0,8.0,8.0,6.0,5.0,7.0,8.0,8.0,8.0,6.0,5.0,6.0,5.0,6.625,1.336
22,7.0,7.0,7.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,7.0,9.0,7.0,8.0,7.0,9.0,7.0,7.0,6.0,8.0,4.0,6.0,7.0,5.0,5.0,8.0,4.0,4.0,8.0,7.0,6.0,5.0,7.0,8.0,8.0,8.0,4.0,5.0,6.0,5.0,6.525,1.36
23,7.0,7.0,7.0,7.0,7.0,6.0,4.0,6.0,6.0,8.0,7.0,9.0,6.0,8.0,7.0,9.0,7.0,7.0,6.0,8.0,4.0,6.0,7.0,5.0,5.0,8.0,4.0,4.0,8.0,7.0,6.0,5.0,7.0,8.0,8.0,8.0,4.0,5.0,6.0,5.0,6.475,1.396
24,7.0,7.0,7.0,7.0,7.0,6.0,4.0,6.0,6.0,8.0,7.0,9.0,6.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,4.0,6.0,7.0,5.0,5.0,8.0,4.0,4.0,8.0,7.0,6.0,5.0,7.0,8.0,8.0,8.0,4.0,5.0,6.0,5.0,6.45,1.396
25,7.0,7.0,7.0,7.0,7.0,6.0,4.0,6.0,6.0,8.0,7.0,9.0,6.0,8.0,7.0,9.0,6.0,7.0,6.0,7.0,4.0,6.0,7.0,5.0,5.0,8.0,4.0,4.0,8.0,7.0,6.0,5.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,6.375,1.354
26,7.0,7.0,7.0,7.0,7.0,6.0,4.0,6.0,6.0,8.0,7.0,9.0,6.0,8.0,7.0,7.0,6.0,7.0,6.0,7.0,4.0,6.0,7.0,5.0,5.0,8.0,4.0,4.0,8.0,7.0,6.0,5.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,6.325,1.292
27,7.0,7.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,8.0,7.0,9.0,6.0,8.0,7.0,6.0,5.0,7.0,6.0,7.0,4.0,6.0,7.0,5.0,5.0,7.0,4.0,4.0,8.0,7.0,6.0,5.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,6.225,1.275
28,7.0,7.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,7.0,9.0,6.0,8.0,7.0,6.0,5.0,7.0,6.0,7.0,4.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,7.0,6.0,5.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,6.175,1.243
29,7.0,7.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,7.0,9.0,6.0,8.0,6.0,6.0,5.0,7.0,6.0,7.0,4.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,7.0,6.0,5.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,6.15,1.236
30,7.0,7.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,7.0,9.0,6.0,8.0,6.0,6.0,5.0,7.0,6.0,7.0,4.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,7.0,6.0,5.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,6.15,1.236
31,7.0,7.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,7.0,9.0,6.0,8.0,6.0,6.0,5.0,7.0,6.0,7.0,4.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,6.0,6.0,5.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,6.125,1.229
32,7.0,7.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,7.0,9.0,6.0,7.0,6.0,6.0,5.0,7.0,6.0,7.0,4.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,6.0,5.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,6.075,1.212
33,7.0,6.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,5.0,7.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,6.0,5.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,6.0,1.245
34,7.0,6.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,5.0,7.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,6.0,5.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,6.0,1.245
35,7.0,6.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,5.0,7.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,6.0,5.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,6.0,1.245
36,7.0,6.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,5.0,7.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,6.0,5.0,6.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,5.975,1.235
37,7.0,6.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,6.0,5.0,6.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,5.95,1.224
38,7.0,6.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,6.0,5.0,6.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,5.95,1.224
39,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,4.0,6.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,6.0,5.0,6.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,5.9,1.261
40,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,4.0,6.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,6.0,5.0,6.0,8.0,8.0,6.0,4.0,5.0,6.0,5.0,5.9,1.261
41,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,4.0,6.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,6.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.875,1.229
42,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,4.0,6.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,6.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.875,1.229
43,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,4.0,6.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,6.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.875,1.229
44,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,4.0,6.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,6.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.875,1.229
45,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,4.0,6.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,6.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.875,1.229
46,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.825,1.243
47,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.825,1.243
48,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.825,1.243
49,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.825,1.243
50,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
51,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
52,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
53,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
54,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
55,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
56,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
57,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
58,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
59,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
60,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
61,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
62,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
63,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
64,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
65,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
66,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,4.0,5.0,6.0,5.0,5.8,1.249
67,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,5.0,5.775,1.235
68,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,5.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,5.0,5.775,1.235
69,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,4.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,5.0,5.75,1.26
70,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,4.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,5.0,5.75,1.26
71,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,4.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,5.0,5.75,1.26
72,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,4.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,5.0,5.75,1.26
73,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,4.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,5.0,5.75,1.26
74,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,4.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,5.0,5.75,1.26
75,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,4.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,5.0,5.75,1.26
76,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,4.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,5.0,5.75,1.26
77,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,4.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,5.0,5.75,1.26
78,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,4.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,5.0,5.75,1.26
79,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,4.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,5.0,5.75,1.26
80,7.0,5.0,6.0,7.0,7.0,6.0,4.0,6.0,6.0,7.0,6.0,9.0,5.0,7.0,6.0,6.0,4.0,5.0,6.0,7.0,3.0,6.0,7.0,4.0,5.0,6.0,4.0,4.0,8.0,5.0,5.0,5.0,6.0,6.0,8.0,6.0,4.0,5.0,6.0,5.0,5.75,1.26
