Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
82,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,8.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,7.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.675,1.191
83,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,8.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,7.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.675,1.191
84,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,8.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.65,1.216
85,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,8.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.65,1.216
86,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,8.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.65,1.216
87,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.625,1.218
88,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.625,1.218
89,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.625,1.218
90,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.625,1.218
91,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.625,1.218
92,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.625,1.218
93,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.625,1.218
94,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.625,1.218
95,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.625,1.218
96,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.625,1.218
97,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,8.0,9.0,7.0,8.0,9.0,7.625,1.218
98,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.6,1.221
99,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.6,1.221
100,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.6,1.221
101,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.6,1.221
102,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.6,1.221
103,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.6,1.221
104,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.55,1.244
105,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.55,1.244
106,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.55,1.244
107,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.55,1.244
108,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.55,1.244
109,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.55,1.244
110,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.55,1.244
111,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.55,1.244
112,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.55,1.244
113,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.55,1.244
114,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.55,1.244
115,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.55,1.244
116,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,9.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.55,1.244
117,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,8.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,9.0,7.525,1.224
118,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,8.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.5,1.204
119,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.475,1.204
120,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.475,1.204
121,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.475,1.204
122,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.475,1.204
123,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.475,1.204
124,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.475,1.204
125,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.475,1.204
126,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,7.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.475,1.204
127,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.45,1.224
128,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.45,1.224
129,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.45,1.224
130,9.0,9.0,7.0,8.0,5.0,7.0,9.0,7.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.45,1.224
131,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
132,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
133,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
134,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
135,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
136,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
137,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
138,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
139,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
140,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
141,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
142,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
143,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
144,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
145,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
146,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,7.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.425,1.243
147,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,6.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.4,1.261
148,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,6.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.4,1.261
149,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,5.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.375,1.298
150,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,5.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.375,1.298
151,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,5.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.375,1.298
152,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,5.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.375,1.298
153,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,5.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.375,1.298
154,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,5.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.375,1.298
155,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,5.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.375,1.298
156,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,5.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.375,1.298
157,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,5.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.375,1.298
158,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,5.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.375,1.298
159,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,5.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.375,1.298
160,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,5.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.375,1.298
161,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,5.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.375,1.298
162,9.0,9.0,7.0,8.0,5.0,7.0,9.0,6.0,7.0,5.0,8.0,4.0,7.0,9.0,8.0,7.0,7.0,10.0,8.0,7.0,9.0,6.0,7.0,6.0,8.0,7.0,9.0,8.0,6.0,8.0,8.0,8.0,7.0,5.0,7.0,7.0,9.0,7.0,8.0,8.0,7.375,1.298
