Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,Run30,Run31,Run32,Run33,Run34,Run35,Run36,Run37,Run38,Run39,ABF,StdDev
109,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.675,1.01
110,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.675,1.01
111,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.675,1.01
112,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.675,1.01
113,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.675,1.01
114,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
115,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
116,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
117,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
118,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
119,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
120,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
121,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
122,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
123,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
124,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
125,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
126,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
127,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
128,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
129,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
130,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
131,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
132,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
133,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
134,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
135,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
136,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
137,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
138,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
139,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
140,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
141,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
142,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
143,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
144,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
145,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
146,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
147,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
148,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
149,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
150,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
151,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
152,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
153,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
154,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
155,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
156,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
157,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
158,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
159,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
160,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
161,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
162,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
163,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
164,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
165,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
166,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
167,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
168,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
169,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
170,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
171,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
172,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
173,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
174,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
175,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
176,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
177,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
178,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
179,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
180,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
181,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
182,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
183,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
184,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
185,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
186,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
187,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
188,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
189,1.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.65,1.014
