Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,27.0,28.0,27.0,26.0,25.0,24.0,27.0,28.0,27.0,24.0,28.0,29.0,29.0,27.0,25.0,25.0,30.0,28.0,27.0,25.0,26.0,27.0,26.0,27.0,28.0,25.0,28.0,28.0,28.0,25.0,26.8,1.514
1,27.0,28.0,26.0,26.0,25.0,24.0,27.0,28.0,27.0,24.0,28.0,27.0,29.0,27.0,25.0,25.0,29.0,28.0,27.0,25.0,26.0,27.0,26.0,27.0,26.0,25.0,25.0,25.0,25.0,25.0,26.3,1.37
2,26.0,27.0,25.0,22.0,25.0,24.0,27.0,27.0,24.0,24.0,28.0,27.0,29.0,27.0,25.0,25.0,28.0,27.0,23.0,25.0,26.0,27.0,25.0,27.0,22.0,25.0,22.0,25.0,25.0,25.0,25.467,1.784
3,25.0,27.0,25.0,22.0,25.0,24.0,27.0,26.0,24.0,24.0,28.0,27.0,29.0,27.0,24.0,24.0,27.0,27.0,23.0,25.0,26.0,27.0,25.0,27.0,22.0,23.0,22.0,25.0,25.0,25.0,25.233,1.802
4,25.0,25.0,25.0,22.0,25.0,24.0,27.0,26.0,24.0,24.0,24.0,27.0,27.0,27.0,24.0,24.0,26.0,25.0,23.0,25.0,25.0,27.0,25.0,27.0,22.0,23.0,22.0,25.0,25.0,25.0,24.833,1.485
5,25.0,24.0,25.0,22.0,25.0,24.0,21.0,26.0,24.0,24.0,24.0,27.0,27.0,26.0,24.0,24.0,26.0,25.0,23.0,25.0,24.0,27.0,22.0,27.0,22.0,23.0,22.0,25.0,25.0,25.0,24.433,1.606
6,25.0,24.0,25.0,22.0,25.0,24.0,21.0,26.0,24.0,24.0,24.0,27.0,25.0,26.0,24.0,24.0,26.0,25.0,23.0,25.0,24.0,27.0,22.0,26.0,22.0,23.0,22.0,25.0,25.0,25.0,24.333,1.491
7,25.0,24.0,25.0,22.0,24.0,24.0,21.0,24.0,24.0,24.0,24.0,27.0,25.0,25.0,24.0,24.0,26.0,24.0,23.0,25.0,24.0,27.0,22.0,26.0,22.0,23.0,22.0,25.0,25.0,25.0,24.167,1.416
8,25.0,24.0,25.0,22.0,24.0,24.0,21.0,24.0,24.0,21.0,24.0,27.0,25.0,25.0,24.0,24.0,24.0,24.0,23.0,25.0,24.0,27.0,22.0,25.0,22.0,23.0,22.0,25.0,24.0,25.0,23.933,1.436
9,25.0,24.0,25.0,22.0,24.0,24.0,21.0,24.0,24.0,21.0,24.0,26.0,25.0,25.0,24.0,24.0,24.0,24.0,23.0,25.0,24.0,27.0,22.0,25.0,22.0,23.0,22.0,22.0,24.0,25.0,23.8,1.4
10,25.0,24.0,25.0,22.0,21.0,24.0,21.0,24.0,24.0,21.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,23.0,25.0,24.0,24.0,22.0,25.0,21.0,23.0,22.0,22.0,24.0,25.0,23.533,1.36
11,25.0,24.0,25.0,22.0,21.0,22.0,21.0,24.0,24.0,21.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,23.0,25.0,24.0,24.0,22.0,25.0,21.0,23.0,22.0,21.0,24.0,25.0,23.433,1.43
12,25.0,24.0,25.0,22.0,21.0,22.0,21.0,24.0,24.0,21.0,24.0,25.0,25.0,25.0,24.0,24.0,24.0,24.0,23.0,24.0,24.0,24.0,22.0,25.0,21.0,23.0,22.0,21.0,24.0,25.0,23.4,1.405
13,25.0,24.0,25.0,21.0,21.0,22.0,21.0,24.0,24.0,19.0,24.0,25.0,23.0,25.0,24.0,24.0,24.0,24.0,23.0,24.0,24.0,24.0,22.0,25.0,21.0,23.0,22.0,20.0,24.0,25.0,23.2,1.621
14,25.0,24.0,25.0,21.0,21.0,22.0,21.0,24.0,24.0,19.0,24.0,25.0,23.0,25.0,24.0,24.0,24.0,24.0,23.0,24.0,24.0,24.0,22.0,25.0,20.0,23.0,22.0,20.0,24.0,25.0,23.167,1.675
15,25.0,24.0,25.0,21.0,21.0,22.0,21.0,21.0,24.0,19.0,24.0,25.0,23.0,25.0,23.0,24.0,24.0,24.0,23.0,24.0,24.0,24.0,22.0,25.0,20.0,22.0,22.0,20.0,24.0,25.0,23.0,1.713
16,25.0,24.0,25.0,21.0,21.0,22.0,21.0,21.0,24.0,19.0,24.0,25.0,23.0,25.0,23.0,22.0,24.0,24.0,23.0,24.0,24.0,24.0,22.0,25.0,20.0,20.0,22.0,19.0,24.0,24.0,22.8,1.815
17,25.0,24.0,25.0,21.0,21.0,22.0,21.0,21.0,24.0,19.0,24.0,25.0,23.0,25.0,23.0,22.0,24.0,24.0,23.0,24.0,24.0,24.0,22.0,25.0,20.0,20.0,22.0,19.0,24.0,24.0,22.8,1.815
18,25.0,24.0,25.0,21.0,21.0,22.0,21.0,21.0,24.0,19.0,24.0,25.0,23.0,25.0,23.0,22.0,24.0,24.0,23.0,24.0,24.0,24.0,22.0,25.0,20.0,20.0,22.0,19.0,24.0,24.0,22.8,1.815
19,25.0,24.0,25.0,21.0,21.0,22.0,21.0,21.0,24.0,19.0,24.0,25.0,23.0,25.0,23.0,22.0,24.0,24.0,22.0,24.0,24.0,24.0,22.0,25.0,20.0,20.0,22.0,19.0,24.0,24.0,22.767,1.82
20,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,24.0,19.0,24.0,24.0,23.0,25.0,23.0,22.0,24.0,24.0,22.0,24.0,24.0,24.0,22.0,25.0,20.0,20.0,22.0,19.0,24.0,24.0,22.667,1.719
21,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,24.0,23.0,25.0,23.0,22.0,24.0,24.0,22.0,24.0,24.0,24.0,22.0,25.0,20.0,20.0,22.0,19.0,24.0,24.0,22.6,1.705
22,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,24.0,23.0,25.0,23.0,22.0,24.0,24.0,22.0,24.0,24.0,24.0,22.0,25.0,20.0,20.0,22.0,19.0,24.0,24.0,22.6,1.705
23,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,24.0,23.0,24.0,23.0,22.0,24.0,24.0,22.0,24.0,24.0,23.0,22.0,25.0,20.0,20.0,22.0,19.0,24.0,24.0,22.533,1.648
24,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,24.0,23.0,24.0,22.0,22.0,24.0,24.0,22.0,24.0,24.0,23.0,22.0,24.0,20.0,20.0,22.0,19.0,24.0,24.0,22.467,1.607
25,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,24.0,23.0,24.0,22.0,22.0,24.0,24.0,22.0,24.0,24.0,23.0,22.0,24.0,20.0,20.0,22.0,19.0,24.0,24.0,22.467,1.607
26,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,24.0,23.0,23.0,22.0,22.0,23.0,24.0,22.0,24.0,23.0,23.0,22.0,23.0,19.0,20.0,22.0,19.0,24.0,24.0,22.3,1.574
27,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,24.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,24.0,23.0,23.0,22.0,23.0,19.0,20.0,22.0,19.0,24.0,24.0,22.233,1.542
28,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,24.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,24.0,22.0,23.0,22.0,23.0,19.0,20.0,22.0,19.0,24.0,24.0,22.2,1.536
29,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,22.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,24.0,22.0,23.0,22.0,23.0,19.0,20.0,22.0,19.0,23.0,24.0,22.1,1.469
30,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,22.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,24.0,22.0,23.0,22.0,23.0,19.0,20.0,22.0,19.0,23.0,24.0,22.1,1.469
31,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,22.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,24.0,22.0,23.0,22.0,23.0,19.0,20.0,22.0,19.0,23.0,24.0,22.1,1.469
32,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,22.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,24.0,22.0,23.0,22.0,23.0,19.0,20.0,22.0,19.0,23.0,24.0,22.1,1.469
33,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,22.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,24.0,22.0,23.0,22.0,23.0,19.0,20.0,22.0,19.0,21.0,24.0,22.033,1.472
34,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,22.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,24.0,22.0,23.0,22.0,23.0,19.0,20.0,22.0,19.0,21.0,24.0,22.033,1.472
35,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,22.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,24.0,22.0,22.0,22.0,23.0,19.0,20.0,22.0,19.0,21.0,24.0,22.0,1.461
36,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,22.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,24.0,22.0,22.0,21.0,23.0,19.0,20.0,22.0,19.0,21.0,24.0,21.967,1.472
37,24.0,24.0,24.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,22.0,23.0,23.0,22.0,22.0,23.0,22.0,22.0,24.0,22.0,22.0,21.0,23.0,19.0,20.0,22.0,19.0,21.0,24.0,21.967,1.472
38,24.0,24.0,22.0,21.0,21.0,22.0,21.0,21.0,22.0,19.0,24.0,22.0,23.0,23.0,22.0,22.0,22.0,22.0,22.0,24.0,22.0,22.0,21.0,23.0,19.0,20.0,21.0,19.0,21.0,23.0,21.8,1.376
