Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,24.0,25.0,25.0,23.0,25.0,22.0,26.0,26.0,25.0,26.0,25.0,23.0,26.0,24.0,27.0,26.0,26.0,27.0,25.0,26.0,24.0,27.0,25.0,24.0,27.0,24.0,27.0,26.0,26.0,26.0,25.267,1.289
1,24.0,25.0,24.0,22.0,24.0,22.0,26.0,21.0,25.0,25.0,25.0,21.0,24.0,24.0,24.0,23.0,24.0,25.0,25.0,25.0,24.0,26.0,25.0,23.0,24.0,24.0,27.0,21.0,26.0,26.0,24.133,1.522
2,23.0,23.0,24.0,21.0,22.0,22.0,25.0,21.0,22.0,23.0,23.0,21.0,24.0,24.0,23.0,23.0,24.0,24.0,24.0,24.0,22.0,25.0,24.0,22.0,24.0,23.0,25.0,21.0,24.0,24.0,23.133,1.204
3,23.0,23.0,21.0,20.0,22.0,21.0,24.0,21.0,22.0,23.0,23.0,21.0,24.0,23.0,23.0,23.0,24.0,24.0,21.0,22.0,22.0,24.0,24.0,21.0,23.0,21.0,25.0,20.0,23.0,20.0,22.367,1.378
4,22.0,23.0,21.0,20.0,22.0,20.0,22.0,21.0,22.0,23.0,23.0,21.0,21.0,23.0,23.0,23.0,24.0,23.0,21.0,22.0,22.0,24.0,22.0,21.0,23.0,21.0,25.0,19.0,22.0,19.0,21.933,1.389
5,22.0,20.0,21.0,20.0,22.0,20.0,22.0,21.0,20.0,23.0,20.0,20.0,20.0,22.0,22.0,23.0,24.0,22.0,21.0,22.0,22.0,23.0,22.0,21.0,23.0,21.0,24.0,18.0,20.0,19.0,21.333,1.422
6,22.0,19.0,21.0,20.0,22.0,20.0,22.0,20.0,19.0,21.0,18.0,20.0,20.0,22.0,22.0,23.0,23.0,22.0,21.0,21.0,21.0,22.0,21.0,21.0,22.0,21.0,23.0,18.0,20.0,19.0,20.867,1.36
7,22.0,18.0,19.0,17.0,21.0,20.0,21.0,20.0,19.0,19.0,18.0,20.0,20.0,22.0,21.0,20.0,23.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,20.0,21.0,23.0,16.0,19.0,19.0,20.167,1.572
8,19.0,18.0,19.0,15.0,21.0,18.0,21.0,20.0,19.0,19.0,18.0,19.0,20.0,22.0,21.0,20.0,19.0,21.0,20.0,21.0,21.0,21.0,20.0,21.0,20.0,21.0,21.0,15.0,19.0,19.0,19.6,1.625
9,19.0,18.0,19.0,15.0,21.0,17.0,21.0,19.0,19.0,19.0,18.0,19.0,20.0,20.0,20.0,20.0,19.0,21.0,20.0,21.0,21.0,19.0,20.0,21.0,18.0,20.0,21.0,15.0,19.0,19.0,19.267,1.548
10,19.0,17.0,18.0,15.0,19.0,16.0,21.0,19.0,18.0,19.0,18.0,19.0,18.0,18.0,20.0,18.0,19.0,19.0,20.0,20.0,19.0,19.0,20.0,21.0,18.0,19.0,20.0,15.0,17.0,17.0,18.5,1.478
11,19.0,17.0,18.0,15.0,18.0,16.0,20.0,18.0,18.0,18.0,18.0,19.0,18.0,18.0,20.0,18.0,17.0,19.0,20.0,19.0,19.0,19.0,20.0,19.0,18.0,18.0,19.0,14.0,16.0,17.0,18.067,1.413
12,19.0,17.0,18.0,15.0,18.0,16.0,20.0,18.0,18.0,18.0,17.0,18.0,18.0,17.0,19.0,17.0,16.0,18.0,17.0,18.0,19.0,18.0,19.0,19.0,17.0,18.0,18.0,14.0,16.0,17.0,17.567,1.257
13,19.0,17.0,18.0,15.0,16.0,16.0,18.0,18.0,17.0,17.0,17.0,18.0,18.0,17.0,19.0,17.0,16.0,18.0,17.0,17.0,19.0,17.0,18.0,18.0,17.0,18.0,18.0,14.0,15.0,15.0,17.133,1.231
14,19.0,16.0,17.0,15.0,14.0,16.0,18.0,18.0,17.0,17.0,17.0,18.0,18.0,17.0,17.0,16.0,16.0,18.0,17.0,16.0,18.0,17.0,18.0,17.0,17.0,18.0,18.0,13.0,15.0,15.0,16.767,1.334
15,19.0,16.0,17.0,14.0,14.0,16.0,17.0,18.0,17.0,16.0,17.0,18.0,17.0,16.0,17.0,16.0,16.0,17.0,16.0,16.0,17.0,16.0,18.0,16.0,17.0,17.0,17.0,13.0,15.0,15.0,16.367,1.251
16,18.0,15.0,16.0,14.0,13.0,15.0,16.0,18.0,17.0,16.0,17.0,18.0,16.0,16.0,15.0,15.0,16.0,17.0,16.0,15.0,17.0,16.0,17.0,16.0,16.0,17.0,16.0,13.0,15.0,15.0,15.9,1.248
17,18.0,15.0,16.0,14.0,13.0,15.0,16.0,18.0,17.0,16.0,17.0,17.0,15.0,16.0,15.0,15.0,15.0,17.0,16.0,13.0,17.0,16.0,16.0,16.0,15.0,17.0,16.0,13.0,14.0,15.0,15.633,1.329
18,18.0,15.0,15.0,13.0,13.0,15.0,16.0,18.0,17.0,15.0,17.0,17.0,15.0,15.0,15.0,15.0,15.0,17.0,16.0,13.0,17.0,16.0,15.0,16.0,15.0,16.0,14.0,13.0,13.0,15.0,15.333,1.422
19,18.0,15.0,14.0,13.0,13.0,15.0,16.0,17.0,15.0,15.0,17.0,17.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,13.0,17.0,15.0,15.0,15.0,15.0,16.0,14.0,13.0,13.0,15.0,15.0,1.291
20,18.0,14.0,14.0,13.0,13.0,15.0,16.0,17.0,15.0,15.0,17.0,17.0,13.0,15.0,14.0,15.0,15.0,15.0,15.0,13.0,17.0,15.0,15.0,15.0,14.0,16.0,14.0,12.0,13.0,15.0,14.833,1.416
21,18.0,14.0,14.0,13.0,13.0,15.0,16.0,17.0,15.0,15.0,17.0,17.0,13.0,14.0,14.0,14.0,15.0,15.0,15.0,13.0,17.0,14.0,15.0,15.0,14.0,15.0,14.0,12.0,13.0,14.0,14.667,1.422
22,18.0,14.0,14.0,12.0,13.0,15.0,16.0,17.0,15.0,15.0,17.0,17.0,13.0,14.0,14.0,14.0,14.0,15.0,15.0,13.0,17.0,14.0,15.0,14.0,14.0,15.0,13.0,12.0,13.0,14.0,14.533,1.5
23,18.0,14.0,14.0,12.0,12.0,15.0,16.0,17.0,15.0,15.0,17.0,17.0,13.0,14.0,14.0,14.0,14.0,15.0,15.0,13.0,17.0,14.0,15.0,14.0,14.0,15.0,13.0,12.0,13.0,14.0,14.5,1.544
24,18.0,13.0,13.0,12.0,12.0,15.0,16.0,17.0,15.0,15.0,17.0,16.0,13.0,14.0,14.0,14.0,14.0,15.0,14.0,12.0,17.0,13.0,14.0,14.0,14.0,15.0,13.0,12.0,13.0,14.0,14.267,1.59
25,18.0,13.0,13.0,12.0,12.0,15.0,16.0,17.0,15.0,15.0,17.0,16.0,13.0,14.0,14.0,14.0,14.0,15.0,14.0,12.0,17.0,13.0,14.0,13.0,13.0,15.0,13.0,12.0,13.0,14.0,14.2,1.621
26,17.0,12.0,13.0,12.0,12.0,15.0,16.0,17.0,15.0,15.0,17.0,16.0,13.0,14.0,14.0,14.0,14.0,15.0,14.0,12.0,17.0,13.0,14.0,12.0,13.0,15.0,13.0,12.0,13.0,14.0,14.1,1.62
27,17.0,12.0,13.0,11.0,12.0,15.0,16.0,17.0,15.0,15.0,17.0,16.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,17.0,13.0,14.0,12.0,13.0,15.0,13.0,12.0,13.0,13.0,14.0,1.673
28,17.0,12.0,13.0,11.0,12.0,15.0,16.0,17.0,15.0,15.0,17.0,16.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,17.0,13.0,14.0,12.0,12.0,15.0,13.0,12.0,12.0,13.0,13.933,1.731
29,17.0,11.0,13.0,11.0,12.0,15.0,16.0,17.0,15.0,14.0,17.0,16.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,17.0,13.0,14.0,12.0,12.0,15.0,13.0,12.0,12.0,13.0,13.867,1.765
30,17.0,11.0,13.0,11.0,12.0,15.0,15.0,16.0,15.0,14.0,17.0,16.0,13.0,14.0,14.0,14.0,14.0,14.0,13.0,12.0,17.0,13.0,14.0,12.0,12.0,15.0,13.0,12.0,12.0,13.0,13.767,1.687
31,17.0,11.0,13.0,11.0,12.0,15.0,15.0,15.0,15.0,14.0,17.0,16.0,13.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,17.0,13.0,14.0,12.0,12.0,15.0,13.0,12.0,12.0,13.0,13.7,1.676
32,17.0,11.0,13.0,11.0,12.0,15.0,14.0,15.0,15.0,14.0,17.0,16.0,13.0,14.0,14.0,14.0,13.0,14.0,12.0,12.0,17.0,13.0,14.0,12.0,12.0,15.0,13.0,12.0,12.0,13.0,13.633,1.663
33,16.0,11.0,13.0,10.0,12.0,15.0,14.0,15.0,15.0,14.0,17.0,16.0,13.0,14.0,14.0,14.0,13.0,14.0,12.0,12.0,17.0,13.0,14.0,12.0,12.0,15.0,13.0,12.0,12.0,13.0,13.567,1.667
34,16.0,11.0,13.0,10.0,12.0,15.0,14.0,15.0,15.0,14.0,17.0,16.0,13.0,14.0,14.0,14.0,13.0,14.0,12.0,11.0,17.0,13.0,14.0,12.0,12.0,15.0,13.0,12.0,12.0,13.0,13.533,1.707
35,16.0,11.0,13.0,10.0,12.0,15.0,14.0,15.0,15.0,14.0,17.0,16.0,13.0,14.0,14.0,14.0,13.0,13.0,12.0,11.0,17.0,13.0,14.0,12.0,12.0,15.0,13.0,12.0,12.0,13.0,13.5,1.708
36,16.0,11.0,13.0,10.0,12.0,14.0,13.0,15.0,15.0,14.0,17.0,16.0,13.0,14.0,14.0,14.0,13.0,13.0,12.0,11.0,17.0,13.0,14.0,11.0,12.0,15.0,13.0,12.0,12.0,13.0,13.4,1.724
37,16.0,11.0,13.0,10.0,12.0,14.0,13.0,15.0,15.0,14.0,17.0,16.0,13.0,14.0,14.0,14.0,13.0,13.0,12.0,11.0,17.0,13.0,14.0,11.0,12.0,14.0,13.0,12.0,12.0,13.0,13.367,1.703
38,15.0,11.0,12.0,10.0,12.0,14.0,13.0,14.0,15.0,14.0,17.0,15.0,13.0,14.0,14.0,14.0,13.0,13.0,12.0,11.0,17.0,13.0,14.0,11.0,12.0,14.0,12.0,12.0,12.0,13.0,13.2,1.621
39,15.0,11.0,12.0,10.0,12.0,14.0,13.0,14.0,15.0,14.0,17.0,15.0,13.0,14.0,13.0,14.0,13.0,13.0,12.0,11.0,17.0,13.0,14.0,11.0,12.0,14.0,12.0,12.0,12.0,13.0,13.167,1.614
40,15.0,11.0,12.0,10.0,12.0,14.0,13.0,14.0,15.0,13.0,17.0,15.0,13.0,14.0,13.0,14.0,13.0,13.0,12.0,11.0,17.0,13.0,14.0,11.0,12.0,14.0,12.0,12.0,12.0,13.0,13.133,1.607
41,15.0,11.0,11.0,10.0,12.0,14.0,13.0,14.0,15.0,13.0,17.0,15.0,13.0,14.0,13.0,14.0,13.0,13.0,12.0,11.0,17.0,13.0,14.0,11.0,12.0,14.0,12.0,12.0,12.0,13.0,13.1,1.64
42,15.0,11.0,11.0,10.0,12.0,14.0,13.0,14.0,15.0,13.0,17.0,15.0,13.0,14.0,13.0,14.0,13.0,13.0,12.0,11.0,17.0,13.0,14.0,11.0,12.0,14.0,12.0,12.0,12.0,13.0,13.1,1.64
43,15.0,11.0,11.0,10.0,12.0,14.0,13.0,14.0,15.0,13.0,16.0,15.0,13.0,13.0,13.0,14.0,13.0,13.0,12.0,11.0,17.0,13.0,14.0,11.0,11.0,14.0,12.0,12.0,12.0,13.0,13.0,1.592
44,15.0,11.0,11.0,10.0,12.0,14.0,13.0,14.0,15.0,13.0,16.0,15.0,13.0,13.0,13.0,14.0,13.0,13.0,12.0,11.0,17.0,13.0,14.0,11.0,11.0,14.0,12.0,12.0,12.0,13.0,13.0,1.592
45,15.0,11.0,11.0,10.0,12.0,14.0,13.0,14.0,15.0,13.0,16.0,15.0,13.0,13.0,13.0,14.0,13.0,13.0,11.0,11.0,17.0,13.0,14.0,11.0,11.0,13.0,12.0,12.0,12.0,13.0,12.933,1.611
46,15.0,11.0,11.0,10.0,12.0,14.0,13.0,14.0,15.0,13.0,16.0,15.0,13.0,13.0,13.0,14.0,13.0,13.0,11.0,11.0,17.0,13.0,14.0,11.0,11.0,13.0,12.0,12.0,12.0,13.0,12.933,1.611
47,15.0,11.0,11.0,10.0,12.0,14.0,13.0,14.0,15.0,13.0,16.0,15.0,13.0,13.0,13.0,14.0,13.0,13.0,11.0,11.0,17.0,13.0,14.0,11.0,11.0,13.0,12.0,12.0,12.0,13.0,12.933,1.611
48,15.0,11.0,11.0,10.0,12.0,14.0,13.0,14.0,15.0,13.0,16.0,15.0,13.0,13.0,13.0,14.0,13.0,13.0,11.0,11.0,17.0,13.0,14.0,11.0,11.0,13.0,12.0,12.0,12.0,13.0,12.933,1.611
49,15.0,11.0,11.0,10.0,12.0,14.0,13.0,14.0,15.0,13.0,16.0,15.0,13.0,13.0,13.0,14.0,13.0,13.0,11.0,11.0,17.0,13.0,14.0,11.0,11.0,13.0,12.0,12.0,12.0,13.0,12.933,1.611
50,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,15.0,13.0,16.0,15.0,13.0,13.0,13.0,14.0,13.0,13.0,11.0,11.0,17.0,13.0,14.0,11.0,11.0,12.0,12.0,12.0,12.0,13.0,12.867,1.688
51,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,15.0,13.0,16.0,15.0,13.0,13.0,13.0,14.0,13.0,13.0,11.0,11.0,17.0,12.0,14.0,11.0,11.0,12.0,11.0,12.0,12.0,13.0,12.8,1.72
52,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,15.0,13.0,16.0,14.0,13.0,13.0,13.0,14.0,13.0,13.0,11.0,11.0,17.0,12.0,14.0,11.0,11.0,12.0,11.0,12.0,12.0,13.0,12.767,1.687
53,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,15.0,13.0,16.0,14.0,13.0,13.0,13.0,14.0,13.0,13.0,11.0,11.0,17.0,12.0,14.0,11.0,11.0,12.0,11.0,12.0,12.0,13.0,12.767,1.687
54,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,13.0,16.0,14.0,13.0,13.0,13.0,14.0,12.0,13.0,11.0,11.0,17.0,12.0,14.0,11.0,11.0,12.0,11.0,12.0,12.0,13.0,12.7,1.656
55,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,13.0,16.0,14.0,13.0,13.0,13.0,14.0,12.0,13.0,11.0,11.0,17.0,12.0,14.0,11.0,11.0,12.0,11.0,12.0,12.0,13.0,12.7,1.656
56,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,13.0,16.0,14.0,13.0,13.0,13.0,14.0,12.0,13.0,11.0,11.0,16.0,12.0,14.0,11.0,11.0,12.0,11.0,12.0,12.0,13.0,12.667,1.578
57,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,13.0,16.0,14.0,13.0,13.0,13.0,14.0,12.0,13.0,11.0,11.0,16.0,12.0,14.0,11.0,11.0,12.0,11.0,12.0,12.0,13.0,12.667,1.578
58,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,13.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,12.0,14.0,11.0,11.0,12.0,11.0,12.0,12.0,13.0,12.633,1.56
59,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,13.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,12.0,14.0,11.0,11.0,12.0,11.0,12.0,12.0,13.0,12.633,1.56
60,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,13.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,12.0,14.0,11.0,11.0,12.0,11.0,12.0,12.0,13.0,12.633,1.56
61,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,12.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,12.0,14.0,11.0,11.0,12.0,11.0,12.0,12.0,13.0,12.6,1.562
62,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,12.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,12.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.567,1.585
63,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,12.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,12.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.567,1.585
64,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,12.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,12.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.567,1.585
65,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,12.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,12.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.567,1.585
66,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,12.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,12.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.567,1.585
67,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,12.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,12.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.567,1.585
68,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,12.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.533,1.607
69,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,12.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.533,1.607
70,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,12.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.533,1.607
71,15.0,11.0,11.0,9.0,12.0,14.0,13.0,14.0,14.0,11.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.5,1.628
72,15.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.467,1.628
73,15.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.467,1.628
74,15.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,13.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.467,1.628
75,15.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.433,1.627
76,15.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.433,1.627
77,15.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,11.0,12.0,13.0,12.433,1.627
78,15.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,10.0,12.0,13.0,12.4,1.665
79,15.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,13.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,10.0,11.0,13.0,12.367,1.683
80,15.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,10.0,11.0,13.0,12.333,1.68
81,15.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,10.0,11.0,13.0,12.333,1.68
82,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,10.0,11.0,13.0,12.3,1.636
83,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,12.0,11.0,10.0,11.0,13.0,12.3,1.636
84,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,11.0,13.0,12.267,1.652
85,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.233,1.687
86,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.233,1.687
87,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,13.0,13.0,12.0,13.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.233,1.687
88,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,13.0,13.0,12.0,12.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.2,1.681
89,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,13.0,13.0,12.0,12.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.2,1.681
90,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,12.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.167,1.675
91,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,12.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.167,1.675
92,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,12.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.167,1.675
93,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,12.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.167,1.675
94,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,12.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.167,1.675
95,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,12.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.167,1.675
96,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,12.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.167,1.675
97,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,12.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.167,1.675
98,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,10.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.1,1.719
99,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,10.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.1,1.719
100,14.0,11.0,11.0,9.0,12.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,10.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.1,1.719
101,14.0,11.0,11.0,9.0,11.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,10.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.067,1.731
102,14.0,11.0,11.0,9.0,11.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,10.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.067,1.731
103,14.0,11.0,11.0,9.0,11.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,10.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.067,1.731
104,14.0,11.0,11.0,9.0,11.0,14.0,12.0,14.0,14.0,11.0,16.0,14.0,12.0,12.0,12.0,13.0,12.0,10.0,11.0,11.0,16.0,11.0,14.0,11.0,11.0,11.0,11.0,10.0,10.0,13.0,12.067,1.731
