Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,27.0,27.0,27.0,27.0,26.0,22.0,25.0,28.0,25.0,26.0,28.0,25.0,28.0,26.0,26.0,27.0,27.0,26.0,23.0,25.0,26.0,25.0,27.0,24.0,27.0,26.0,27.0,27.0,25.0,28.0,26.1,1.422
1,27.0,27.0,27.0,26.0,25.0,22.0,25.0,27.0,25.0,26.0,26.0,25.0,27.0,26.0,25.0,24.0,27.0,26.0,23.0,24.0,26.0,25.0,24.0,24.0,26.0,26.0,27.0,26.0,25.0,25.0,25.467,1.258
2,27.0,27.0,27.0,26.0,24.0,21.0,25.0,27.0,25.0,26.0,25.0,25.0,25.0,26.0,25.0,24.0,27.0,26.0,23.0,24.0,24.0,25.0,24.0,24.0,26.0,26.0,27.0,26.0,23.0,25.0,25.167,1.416
3,27.0,23.0,23.0,26.0,24.0,21.0,25.0,27.0,25.0,26.0,25.0,25.0,25.0,26.0,25.0,23.0,27.0,25.0,23.0,24.0,24.0,25.0,24.0,24.0,26.0,26.0,27.0,26.0,23.0,25.0,24.833,1.44
4,27.0,23.0,23.0,26.0,24.0,21.0,25.0,27.0,25.0,26.0,25.0,25.0,25.0,26.0,25.0,23.0,26.0,25.0,23.0,24.0,24.0,24.0,24.0,21.0,26.0,25.0,27.0,26.0,23.0,25.0,24.633,1.538
5,25.0,23.0,23.0,26.0,24.0,21.0,25.0,27.0,25.0,25.0,25.0,24.0,25.0,26.0,25.0,23.0,26.0,25.0,23.0,22.0,24.0,24.0,24.0,21.0,26.0,25.0,26.0,26.0,23.0,25.0,24.4,1.474
6,25.0,21.0,23.0,26.0,24.0,21.0,25.0,26.0,25.0,25.0,25.0,24.0,25.0,26.0,25.0,23.0,23.0,21.0,23.0,22.0,24.0,24.0,23.0,21.0,25.0,25.0,26.0,25.0,23.0,25.0,23.967,1.56
7,25.0,21.0,23.0,26.0,24.0,21.0,23.0,25.0,25.0,25.0,25.0,24.0,25.0,24.0,25.0,23.0,23.0,21.0,23.0,22.0,24.0,24.0,23.0,21.0,25.0,25.0,24.0,25.0,23.0,25.0,23.733,1.413
8,25.0,21.0,23.0,26.0,24.0,21.0,23.0,23.0,25.0,25.0,25.0,24.0,25.0,24.0,25.0,22.0,23.0,21.0,23.0,22.0,23.0,24.0,23.0,21.0,24.0,25.0,24.0,23.0,22.0,25.0,23.467,1.408
9,24.0,21.0,23.0,25.0,23.0,21.0,23.0,23.0,25.0,25.0,25.0,24.0,25.0,24.0,23.0,22.0,23.0,21.0,23.0,22.0,23.0,24.0,23.0,21.0,24.0,23.0,24.0,20.0,22.0,25.0,23.133,1.384
10,24.0,21.0,23.0,25.0,23.0,21.0,23.0,23.0,25.0,23.0,25.0,24.0,25.0,24.0,23.0,22.0,23.0,21.0,23.0,22.0,23.0,24.0,23.0,21.0,24.0,23.0,24.0,20.0,22.0,25.0,23.067,1.34
11,24.0,20.0,23.0,25.0,23.0,21.0,23.0,22.0,25.0,23.0,25.0,23.0,25.0,24.0,23.0,22.0,23.0,21.0,22.0,22.0,23.0,24.0,23.0,21.0,24.0,23.0,24.0,20.0,21.0,24.0,22.867,1.408
12,24.0,20.0,23.0,25.0,23.0,21.0,23.0,22.0,25.0,23.0,25.0,21.0,25.0,24.0,23.0,22.0,23.0,21.0,22.0,22.0,23.0,24.0,23.0,21.0,24.0,23.0,24.0,20.0,20.0,24.0,22.767,1.499
13,24.0,19.0,23.0,24.0,23.0,21.0,23.0,22.0,25.0,23.0,25.0,21.0,25.0,24.0,23.0,22.0,23.0,21.0,22.0,22.0,23.0,22.0,23.0,21.0,24.0,22.0,24.0,20.0,20.0,24.0,22.6,1.519
14,24.0,19.0,23.0,24.0,23.0,21.0,23.0,22.0,24.0,23.0,25.0,21.0,25.0,24.0,23.0,22.0,23.0,21.0,20.0,22.0,23.0,22.0,23.0,21.0,24.0,22.0,24.0,20.0,20.0,22.0,22.433,1.521
