Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,13.0,13.0,13.0,11.0,13.0,12.0,14.0,11.0,12.0,13.0,12.0,15.0,11.0,14.0,14.0,12.0,10.0,14.0,13.0,11.0,12.0,12.0,11.0,13.0,12.0,13.0,13.0,11.0,13.0,15.0,12.533,1.231
1,13.0,11.0,8.0,11.0,13.0,10.0,11.0,11.0,12.0,13.0,11.0,12.0,11.0,9.0,12.0,11.0,10.0,11.0,8.0,11.0,12.0,12.0,11.0,12.0,12.0,13.0,12.0,11.0,12.0,14.0,11.333,1.35
2,12.0,11.0,7.0,11.0,12.0,10.0,11.0,9.0,12.0,11.0,10.0,12.0,11.0,9.0,8.0,11.0,10.0,11.0,7.0,11.0,12.0,11.0,11.0,12.0,11.0,12.0,11.0,10.0,12.0,11.0,10.633,1.378
3,11.0,10.0,7.0,10.0,11.0,9.0,11.0,7.0,11.0,11.0,10.0,12.0,11.0,9.0,8.0,11.0,8.0,11.0,7.0,11.0,9.0,11.0,10.0,12.0,11.0,9.0,10.0,10.0,12.0,11.0,10.033,1.449
4,11.0,9.0,7.0,10.0,11.0,9.0,11.0,7.0,8.0,8.0,10.0,9.0,10.0,9.0,8.0,10.0,8.0,11.0,7.0,10.0,8.0,10.0,10.0,11.0,9.0,9.0,10.0,10.0,10.0,11.0,9.367,1.251
5,11.0,9.0,7.0,10.0,11.0,9.0,11.0,7.0,8.0,8.0,10.0,9.0,10.0,9.0,8.0,9.0,6.0,10.0,7.0,10.0,8.0,10.0,10.0,11.0,8.0,9.0,10.0,9.0,10.0,11.0,9.167,1.344
6,11.0,9.0,6.0,10.0,7.0,9.0,10.0,6.0,8.0,7.0,10.0,9.0,8.0,9.0,8.0,7.0,6.0,10.0,7.0,8.0,8.0,10.0,10.0,10.0,8.0,9.0,10.0,9.0,10.0,10.0,8.633,1.402
7,10.0,9.0,6.0,10.0,7.0,9.0,10.0,5.0,8.0,7.0,10.0,9.0,8.0,9.0,8.0,7.0,6.0,10.0,7.0,8.0,7.0,9.0,10.0,10.0,8.0,8.0,9.0,9.0,10.0,9.0,8.4,1.381
8,10.0,9.0,6.0,8.0,7.0,9.0,10.0,5.0,8.0,7.0,4.0,9.0,8.0,9.0,8.0,7.0,6.0,10.0,7.0,8.0,3.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,10.0,9.0,7.933,1.711
9,10.0,9.0,5.0,8.0,7.0,9.0,10.0,5.0,8.0,7.0,4.0,9.0,8.0,8.0,8.0,7.0,6.0,10.0,7.0,8.0,3.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,10.0,8.0,7.8,1.72
10,10.0,9.0,5.0,8.0,7.0,9.0,10.0,5.0,8.0,6.0,4.0,8.0,8.0,7.0,8.0,7.0,6.0,10.0,7.0,8.0,3.0,9.0,9.0,7.0,8.0,8.0,8.0,9.0,10.0,8.0,7.633,1.722
11,10.0,9.0,5.0,8.0,6.0,9.0,7.0,5.0,8.0,5.0,4.0,8.0,8.0,7.0,8.0,6.0,6.0,10.0,7.0,8.0,2.0,8.0,9.0,7.0,8.0,8.0,7.0,9.0,10.0,8.0,7.333,1.814
12,10.0,9.0,5.0,8.0,6.0,9.0,7.0,5.0,8.0,5.0,4.0,8.0,8.0,5.0,8.0,6.0,6.0,10.0,7.0,7.0,2.0,8.0,8.0,7.0,8.0,8.0,7.0,9.0,10.0,8.0,7.2,1.833
13,10.0,9.0,5.0,7.0,6.0,9.0,7.0,5.0,8.0,5.0,4.0,8.0,8.0,5.0,8.0,6.0,6.0,7.0,7.0,7.0,2.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,10.0,8.0,7.033,1.722
14,10.0,8.0,5.0,7.0,6.0,9.0,7.0,5.0,7.0,5.0,4.0,8.0,8.0,5.0,8.0,6.0,6.0,7.0,7.0,7.0,2.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,10.0,8.0,6.967,1.683
15,10.0,8.0,5.0,7.0,6.0,8.0,7.0,5.0,7.0,5.0,4.0,8.0,8.0,5.0,8.0,6.0,6.0,7.0,6.0,7.0,2.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,10.0,6.0,6.833,1.655
16,10.0,7.0,5.0,7.0,6.0,8.0,7.0,5.0,7.0,5.0,4.0,8.0,8.0,5.0,8.0,6.0,6.0,7.0,6.0,7.0,2.0,8.0,8.0,7.0,8.0,8.0,7.0,8.0,10.0,6.0,6.8,1.641
