Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,14.0,12.0,14.0,13.0,11.0,13.0,11.0,11.0,13.0,14.0,14.0,13.0,13.0,13.0,13.0,11.0,13.0,12.0,14.0,11.0,15.0,15.0,14.0,16.0,11.0,13.0,14.0,14.0,15.0,13.0,13.1,1.35
1,14.0,12.0,13.0,13.0,11.0,13.0,11.0,11.0,12.0,13.0,11.0,13.0,13.0,13.0,11.0,7.0,12.0,12.0,14.0,11.0,12.0,14.0,13.0,13.0,11.0,13.0,13.0,14.0,14.0,13.0,12.333,1.422
2,14.0,12.0,13.0,13.0,11.0,13.0,11.0,11.0,12.0,12.0,11.0,13.0,9.0,12.0,11.0,7.0,12.0,12.0,12.0,11.0,9.0,14.0,13.0,7.0,11.0,11.0,13.0,14.0,14.0,11.0,11.633,1.779
3,12.0,12.0,13.0,13.0,11.0,13.0,11.0,11.0,12.0,12.0,11.0,11.0,9.0,11.0,9.0,7.0,12.0,12.0,12.0,11.0,9.0,13.0,13.0,7.0,10.0,11.0,13.0,14.0,14.0,11.0,11.333,1.738
4,11.0,12.0,13.0,11.0,11.0,12.0,11.0,11.0,12.0,11.0,11.0,11.0,9.0,11.0,9.0,7.0,11.0,12.0,11.0,11.0,9.0,12.0,11.0,7.0,10.0,11.0,13.0,14.0,12.0,11.0,10.933,1.504
5,11.0,12.0,13.0,11.0,11.0,12.0,11.0,11.0,12.0,10.0,11.0,11.0,9.0,11.0,9.0,7.0,11.0,12.0,11.0,11.0,9.0,12.0,11.0,7.0,10.0,11.0,13.0,14.0,11.0,11.0,10.867,1.5
6,11.0,12.0,13.0,11.0,11.0,12.0,11.0,11.0,12.0,10.0,11.0,11.0,9.0,11.0,9.0,7.0,11.0,8.0,10.0,11.0,9.0,12.0,11.0,7.0,10.0,11.0,13.0,10.0,11.0,11.0,10.567,1.453
7,10.0,11.0,13.0,11.0,11.0,12.0,11.0,11.0,10.0,9.0,11.0,11.0,9.0,11.0,9.0,7.0,11.0,8.0,10.0,11.0,9.0,12.0,11.0,7.0,10.0,11.0,11.0,7.0,11.0,9.0,10.167,1.485
8,10.0,8.0,13.0,11.0,11.0,12.0,8.0,9.0,10.0,8.0,11.0,11.0,9.0,11.0,9.0,7.0,11.0,8.0,10.0,11.0,9.0,11.0,11.0,7.0,10.0,11.0,10.0,7.0,11.0,9.0,9.8,1.536
9,10.0,8.0,11.0,11.0,11.0,12.0,8.0,9.0,10.0,8.0,10.0,10.0,9.0,11.0,9.0,7.0,11.0,8.0,10.0,11.0,8.0,11.0,9.0,7.0,10.0,11.0,10.0,7.0,11.0,9.0,9.567,1.407
