Generations,Run0,Run1,Run2,Run3,Run4,Run5,Run6,Run7,Run8,Run9,Run10,Run11,Run12,Run13,Run14,Run15,Run16,Run17,Run18,Run19,Run20,Run21,Run22,Run23,Run24,Run25,Run26,Run27,Run28,Run29,ABF,StdDev
0,12.0,11.0,12.0,12.0,10.0,13.0,13.0,15.0,12.0,13.0,13.0,13.0,13.0,12.0,9.0,14.0,11.0,12.0,14.0,13.0,12.0,12.0,10.0,13.0,13.0,13.0,12.0,11.0,12.0,13.0,12.267,1.236
1,12.0,11.0,12.0,12.0,10.0,11.0,12.0,12.0,12.0,11.0,12.0,13.0,13.0,12.0,9.0,14.0,11.0,12.0,13.0,11.0,12.0,12.0,10.0,10.0,13.0,11.0,11.0,11.0,12.0,11.0,11.6,1.052
2,11.0,11.0,9.0,12.0,10.0,11.0,12.0,12.0,12.0,11.0,12.0,13.0,11.0,12.0,9.0,11.0,11.0,12.0,13.0,11.0,12.0,12.0,10.0,10.0,13.0,11.0,11.0,11.0,12.0,11.0,11.3,1.005
3,11.0,10.0,9.0,11.0,7.0,11.0,11.0,9.0,12.0,11.0,10.0,12.0,11.0,11.0,9.0,11.0,11.0,12.0,10.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,11.0,11.0,12.0,11.0,10.633,1.048
4,11.0,10.0,9.0,11.0,7.0,11.0,11.0,9.0,12.0,10.0,10.0,11.0,11.0,10.0,9.0,11.0,11.0,11.0,8.0,11.0,11.0,11.0,10.0,10.0,11.0,10.0,11.0,11.0,12.0,11.0,10.4,1.083
5,9.0,10.0,9.0,11.0,7.0,10.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,11.0,11.0,8.0,10.0,10.0,9.0,10.0,10.0,11.0,10.0,10.0,11.0,12.0,11.0,9.867,0.991
6,9.0,10.0,9.0,10.0,7.0,10.0,10.0,9.0,10.0,8.0,8.0,9.0,9.0,8.0,9.0,10.0,11.0,11.0,7.0,10.0,10.0,9.0,10.0,10.0,11.0,10.0,9.0,10.0,12.0,10.0,9.5,1.118
7,9.0,10.0,8.0,10.0,6.0,10.0,10.0,9.0,10.0,8.0,7.0,9.0,9.0,8.0,9.0,8.0,11.0,11.0,7.0,10.0,10.0,8.0,10.0,9.0,11.0,8.0,9.0,8.0,12.0,10.0,9.133,1.335
8,7.0,10.0,8.0,10.0,4.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,9.0,8.0,9.0,8.0,11.0,11.0,7.0,10.0,10.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,10.0,10.0,8.7,1.37
9,7.0,10.0,8.0,9.0,4.0,9.0,9.0,9.0,9.0,6.0,7.0,9.0,9.0,8.0,8.0,8.0,10.0,9.0,7.0,10.0,10.0,7.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,8.3,1.269
10,6.0,10.0,8.0,8.0,3.0,9.0,9.0,6.0,9.0,4.0,7.0,8.0,9.0,8.0,7.0,8.0,10.0,9.0,7.0,10.0,8.0,6.0,6.0,9.0,6.0,8.0,6.0,6.0,7.0,9.0,7.533,1.688
11,6.0,8.0,8.0,7.0,3.0,9.0,9.0,6.0,8.0,4.0,6.0,8.0,9.0,5.0,7.0,8.0,9.0,9.0,5.0,9.0,7.0,6.0,6.0,8.0,6.0,8.0,6.0,6.0,6.0,9.0,7.033,1.602
12,5.0,8.0,7.0,7.0,2.0,8.0,8.0,6.0,7.0,3.0,6.0,7.0,9.0,5.0,5.0,8.0,9.0,6.0,5.0,9.0,7.0,5.0,4.0,7.0,6.0,6.0,6.0,4.0,5.0,8.0,6.267,1.731
13,3.0,8.0,7.0,7.0,2.0,8.0,7.0,6.0,5.0,3.0,6.0,7.0,9.0,5.0,5.0,6.0,8.0,6.0,4.0,9.0,6.0,4.0,4.0,7.0,6.0,6.0,6.0,4.0,5.0,8.0,5.9,1.758
14,2.0,8.0,5.0,7.0,2.0,8.0,7.0,5.0,5.0,3.0,6.0,6.0,9.0,5.0,4.0,6.0,8.0,6.0,3.0,9.0,6.0,3.0,4.0,7.0,6.0,5.0,5.0,4.0,3.0,7.0,5.467,1.928
15,2.0,6.0,4.0,6.0,0.0,7.0,7.0,5.0,4.0,3.0,5.0,5.0,8.0,5.0,3.0,5.0,7.0,6.0,3.0,8.0,6.0,2.0,3.0,7.0,5.0,5.0,5.0,3.0,3.0,7.0,4.833,1.916
16,2.0,6.0,4.0,6.0,0.0,6.0,4.0,3.0,4.0,3.0,5.0,5.0,6.0,3.0,3.0,3.0,7.0,6.0,3.0,6.0,6.0,2.0,2.0,6.0,5.0,4.0,3.0,3.0,3.0,7.0,4.2,1.72
17,2.0,6.0,4.0,6.0,0.0,4.0,4.0,3.0,3.0,3.0,4.0,2.0,6.0,2.0,3.0,3.0,6.0,6.0,2.0,6.0,6.0,2.0,1.0,6.0,4.0,2.0,3.0,2.0,2.0,7.0,3.667,1.832
18,2.0,6.0,3.0,6.0,0.0,4.0,1.0,2.0,2.0,3.0,4.0,2.0,6.0,1.0,2.0,3.0,6.0,5.0,2.0,6.0,6.0,2.0,0.0,5.0,4.0,2.0,2.0,2.0,2.0,5.0,3.2,1.869
19,0.0,4.0,2.0,5.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,6.0,5.0,2.0,6.0,6.0,2.0,0.0,5.0,4.0,2.0,1.0,2.0,2.0,4.0,2.767,1.874
20,0.0,3.0,0.0,5.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,1.0,6.0,4.0,1.0,5.0,5.0,2.0,0.0,5.0,4.0,1.0,1.0,2.0,2.0,4.0,2.433,1.783
21,0.0,3.0,0.0,4.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,2.0,1.0,6.0,4.0,1.0,5.0,5.0,1.0,0.0,5.0,3.0,1.0,1.0,2.0,2.0,4.0,2.267,1.731
22,0.0,3.0,0.0,4.0,0.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,6.0,4.0,1.0,5.0,5.0,1.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,1.807
23,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,6.0,4.0,1.0,5.0,5.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.8,1.701
24,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,4.0,1.0,5.0,4.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.633,1.494
25,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,3.0,2.0,1.0,5.0,4.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,1.0,3.0,1.533,1.384
26,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,3.0,2.0,1.0,4.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.3,1.1
27,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.167,1.003
28,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.067,0.964
29,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.816
30,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.867,0.718
31,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.867,0.718
32,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.867,0.718
33,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.767,0.616
34,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.767,0.616
35,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.733,0.629
36,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.733,0.629
